feat,q,side,h,dec,n,n_fill,n_touch,sum_pnl,sum_pnl_touch,sum_ret,sum_ret_fill,sum_retc,sum_retc_fill,sum_mmend_fill,sum_spr,sum_tau,sum_q,fill_rate,touch_rate,pnl,pnl_touch,ret,ret_fill,retc,spread,tau,q_ahead,per_order,adverse,pnl_micro
ai_net_10s,4,1,60.0,7,111646,62866,93092,-331803.80851593695,-130199.57013242913,57789.71984883033,-376334.5616279285,40690.32795533454,-382875.0716357305,-322.6439705863981,163150.02266900914,9571026.790373646,2435275.117,0.5630833169123838,0.8338140193110367,-5.365953242069433,-1.4866118047998662,0.517615676771495,-5.986297229471074,0.36445844862632376,1.4613154315336792,85.72655348488657,21.812470818479838,-3.021478749941216,-6.0086109578362725,-5.37108549114821
ai_net_10s,4,1,60.0,8,117085,59751,95688,-319216.4253718031,-126540.28772005088,78859.32197507125,-360123.09849166044,58868.15260860476,-365933.1342790995,-57.85351825101873,165616.43411113284,29734002.991596837,3315405.955,0.5103215612589145,0.8172524234530469,-5.430444902542269,-1.4104258811977561,0.6735219880861874,-6.0270639569490125,0.5027813350011082,1.4144974515192623,253.95228245801627,28.316231413075972,-2.7712731209958843,-6.0496936283019,-5.4314131460570385
ai_net_10s,4,1,60.0,9,507056,221457,366535,-869488.0809532527,-512474.149642345,257279.4931872802,-1025359.4211643335,230969.48596434027,-1012577.5268624878,-3677.2958295255353,757736.9388747308,373816029996.01996,9639364.226,0.4367505758732763,0.7228688744438484,-4.014216290084543,-1.486158837879998,0.5073985776468086,-4.630061010328567,0.45551080347011036,1.4943851150064902,737228.2943028383,19.01045294010918,-1.753211276374311,-4.673408847587789,-4.030821300671364
obi,0,-1,0.1,0,28777,688,3278,116.10350396051446,2970.594706278087,2804.9934057075097,-487.24543125312715,-5788.98472333421,-490.97104507295876,514.3478618332864,54370.71150837147,14430.408986865443,150269.286,0.02390798206901345,0.11391041456718907,0.08075509296586406,0.8182216919701303,0.09747344774325016,-0.7082055686818709,-0.2011670682605626,1.8893808078803025,0.501456336201322,5.221853772109671,0.001930691314609392,-0.7759353109742873,0.8283537293514547
obi,0,-1,0.1,1,59577,765,6303,-29.837460573000058,5157.423998229442,4985.323261397339,-565.4217294620701,-8522.315116538746,-561.6425198993635,478.5015029112305,103990.17850883215,116163.8766274027,601578.588,0.012840525706228914,0.10579586081877235,-0.1270032164352942,0.7302490874550915,0.08367865554488038,-0.7391133718458432,-0.14304706709869155,1.745475242271886,1.949810776430547,10.097497154942344,-0.0016307880654111496,-0.9117408375712373,0.49848894423298096
obi,0,-1,0.1,2,80152,640,7979,-35.63957308900527,6508.383124153409,6627.257491320657,-463.6310733615012,-9161.176024166754,-383.3191704493455,459.41142387613706,130356.01012045116,393299.0068119995,1193380.07,0.00798482882523206,0.09954835811957281,-0.14368683295157073,0.7276890743393168,0.0826836197639567,-0.7244235521273457,-0.11429753498561177,1.626360042425032,4.906914447699365,14.888961847489771,-0.0011473147655580056,-0.8688668541640867,0.5741435168548935
obi,0,-1,0.1,3,101269,560,9847,-0.8301028850968815,7907.662851577774,8246.95341187672,-386.6953299544384,-9447.770709198381,-414.9910677516111,313.4265804769942,160343.92812875105,1097796.047525524,2201718.688,0.0055298265016935095,0.0972360742181714,-0.08948232658053014,0.7150529959965243,0.081436109884335,-0.69052737491864,-0.09329380866008731,1.5833466127714408,10.840395851894696,21.741289911029043,-0.0004948217409582091,-0.7931556329662506,0.47020799569981664
obi,0,-1,0.1,4,122533,512,11306,-27.850233930865638,8806.682260606958,9176.643387307307,-356.2889057233054,-9323.048712583173,-377.25066479209704,269.34372550431186,187767.1938075975,2563827.070339684,3269899.922,0.0041784662091028536,0.09226902140647826,-0.14239498814622195,0.6909388166112647,0.07489119981806784,-0.6958767689908308,-0.07608602345966534,1.5323806142638923,20.92356402226081,26.68587174067394,-0.0005949926463145898,-0.820585295278168,0.3836669757293871
obi,0,-1,0.1,5,143155,344,12263,-108.32582111887726,9151.39695590656,10501.253917781543,-301.0874446512446,-8878.605738753578,-264.2975438087092,209.51200622824297,214127.51937452104,6126594.398668157,4629754.206,0.0024029897663371868,0.08566239390870035,-0.40290064278743387,0.6582608624240855,0.0733558305178411,-0.8752541995675714,-0.062020926539440316,1.4957739469422726,42.79692919330905,32.340848772309734,-0.000968166121468878,-1.06278761625857,0.20614588694583058
obi,0,-1,0.1,6,156099,329,12908,-19.7627993581388,9418.461359230936,10860.04376117633,-203.86607485909815,-8235.612069837694,-230.08195034865508,137.18666748211206,227814.1294671112,12657348.382317279,6095391.428,0.0021076368202230635,0.08269111269130487,-0.1480692989609082,0.6416607808514825,0.06957151398264133,-0.6196537229759822,-0.05275890345125654,1.4594208128630626,81.08539056827577,39.04824135964997,-0.0003120763064346267,-0.7897797053924395,0.2689114532643564
obi,0,-1,0.1,7,171205,295,13695,-51.9330545819869,9776.04300310989,12234.834384096916,-216.60376253348267,-6948.151412130601,-204.87367555039881,158.95836836867795,234415.41541922616,31118013.570345014,7819008.9520000005,0.0017230805175082503,0.07999182266873046,-0.2640442528202946,0.6258403069083527,0.07146306699043203,-0.7342500424863819,-0.04058381129132094,1.369208933262616,181.7587895817588,45.67044742852136,-0.00045496950779467247,-0.8606487194516026,0.27479767385319004
obi,0,-1,0.1,8,186399,256,13567,15.240859865940964,9641.473875014297,12220.027328183933,-144.99061119466637,-6161.823580554246,-138.32544546724,149.10728453117804,251518.66223742138,96690306.94258459,10037661.728,0.0013733979259545385,0.07278472523994227,-0.028465391148668105,0.6226562891585684,0.06555843823295153,-0.5663695749791655,-0.033057170803245974,1.3493562853739633,518.727605526771,53.850405463548626,-0.00003909430916506545,-0.6151435338356498,0.5539849390512461
obi,0,-1,0.1,9,632840,671,32186,97.94879488230393,23670.59950588757,24668.255101719456,-458.4050997207179,-19244.82053712822,-372.96134066147954,573.9803553333189,865441.6429454219,350222305384.03784,26206230.118,0.0010602996017950825,0.05085961696479363,0.05797435899002076,0.64743153874006,0.038980240031792325,-0.6831670636672398,-0.03041024672449311,1.3675520557256524,553413.6675684815,41.410514692497316,0.00006147018975144418,-0.5378016688728054,0.9133847246134469
obi,0,-1,0.5,0,28777,2333,6786,-70.90621639023807,3960.3535303294652,6990.793155081176,-2081.8397528764444,-10025.294439984531,-3386.0103271440953,429.64032488588265,54370.71150837147,14430.408986865443,150269.286,0.0810716891962331,0.23581332314000764,-0.11839272027014061,0.4956064736707141,0.24292987994166093,-0.8923445147348669,-0.34837872050542207,1.8893808078803025,0.501456336201322,5.221853772109671,-0.009598297820837407,-0.9750831242102919,0.0657651558061057
obi,0,-1,0.5,1,59577,2726,12534,-538.2358491025175,7549.61397018731,14604.746732615216,-2507.4067467035197,-16216.986878777107,-3737.095725519666,528.5849834771473,103990.17850883215,116163.8766274027,601578.588,0.04575591251657519,0.2103832015710761,-0.2854452858042984,0.5143307778990993,0.24514068738968423,-0.9198117192602787,-0.2722021397313914,1.745475242271886,1.949810776430547,10.097497154942344,-0.013060809525530279,-1.0701829069402413,-0.09154030287064202
obi,0,-1,0.5,2,80152,2375,15607,-565.2804807857866,9806.006385462073,19769.315590594684,-2029.4616401983224,-17700.776448075394,-2973.7623766975576,364.73107488203203,130356.01012045116,393299.0068119995,1193380.07,0.029631200718634593,0.19471753668030742,-0.32601283401506803,0.5403082197387117,0.2466478140357656,-0.8545101642940305,-0.22084010939309554,1.626360042425032,4.906914447699365,14.888961847489771,-0.009660151721551383,-1.051192855227584,-0.17244185511737034
obi,0,-1,0.5,3,101269,1993,18659,-845.5546711579784,11559.402412871212,24010.703214951176,-2023.8865618487266,-19624.264120732507,-2818.933250422342,255.7191421204763,160343.92812875105,1097796.047525524,2201718.688,0.019680257531919935,0.1842518440983914,-0.5122622534661206,0.5315081415333733,0.23709825528988315,-1.0154975222522462,-0.19378352823403516,1.5833466127714408,10.840395851894696,21.741289911029043,-0.0100814530720949,-1.215935559851841,-0.3839536021261928
obi,0,-1,0.5,4,122533,1761,21273,-746.3325559510384,12956.012499449354,28010.21634426789,-1697.3267756859655,-19696.73710793727,-2381.3417513244062,164.87367647665786,187767.1938075975,2563827.070339684,3269899.922,0.014371638660605715,0.17361037434813478,-0.5118117864571484,0.5210355144760661,0.22859324707848408,-0.963842575630872,-0.16074638756855109,1.5323806142638923,20.92356402226081,26.68587174067394,-0.007355574057201231,-1.1900020935890945,-0.4181867572256562
obi,0,-1,0.5,5,143155,1314,22805,-597.267152741497,13971.080519655776,31863.923431785548,-1300.7757903017048,-19365.4356352405,-1744.9516370270767,190.19053715487289,214127.51937452104,6126594.398668157,4629754.206,0.009178862072578673,0.1593028535503475,-0.5425412121320372,0.524632340261161,0.22258337768003597,-0.989935913471617,-0.1352759989887919,1.4957739469422726,42.79692919330905,32.340848772309734,-0.004979910954849617,-1.2024281856031735,-0.39779955524096194
obi,0,-1,0.5,6,156099,1115,23554,-458.9334706583446,14111.467510883152,33854.78962194387,-1050.9625950992074,-17656.039641196414,-1414.1762760385657,164.05334910885472,227814.1294671112,12657348.382317279,6095391.428,0.007142902901363878,0.15089142146970833,-0.49959952525412077,0.511111297906222,0.2168802466508041,-0.94256734986476,-0.11310796123739687,1.4594208128630626,81.08539056827577,39.04824135964997,-0.0035685908984576754,-1.141309931685652,-0.35246647672599996
obi,0,-1,0.5,7,171205,1007,24506,-578.4639936183436,15016.966542887925,38015.35879805117,-1100.6002234652624,-14311.1433418661,-1516.722182940331,55.34283501228643,234415.41541922616,31118013.570345014,7819008.9520000005,0.005881837563155282,0.14313834292222774,-0.66244289336479,0.5247873395449247,0.22204584444409434,-1.0929495764302506,-0.08359068568012674,1.369208933262616,181.7587895817588,45.67044742852136,-0.003896381493638291,-1.259047359996098,-0.6074847652493119
obi,0,-1,0.5,8,186399,807,23265,-347.95520516670166,14604.304137534495,38529.41162716322,-753.6036153362425,-13073.724924547987,-969.8461653017176,147.53829240070183,251518.66223742138,96690306.94258459,10037661.728,0.004329422368145752,0.12481290135676694,-0.5191712579513031,0.5397371217508917,0.20670396100388533,-0.9338334762530885,-0.07013838553075921,1.3493562853739633,518.727605526771,53.850405463548626,-0.00224771165707274,-1.1058494006382849,-0.3363480951251546
obi,0,-1,0.5,9,632840,1865,47492,-441.0561880478097,32624.470204713736,82237.3169430974,-1607.2971053105257,-49462.37082188366,-1985.3171579784057,649.2447739864105,865441.6429454219,350222305384.03784,26206230.118,0.002947032425257569,0.07504582516907907,-0.32449125364493814,0.5989466479557344,0.1299496190871269,-0.8618215041879494,-0.07815936227464076,1.3675520557256524,553413.6675684815,41.410514692497316,-0.0009562862462041111,-0.9202672815077644,0.02362926859978598
obi,0,-1,1.0,0,28777,3964,9466,-1767.466852311314,2082.1066511783097,9031.407409135702,-5136.245569854063,-10219.32588762608,-7647.646173890257,405.6359608517468,54370.71150837147,14430.408986865443,150269.286,0.1377488966883275,0.32894325329256,-0.5338796297455383,0.13195633331695644,0.3138411720865866,-1.29572289855047,-0.3551213082540251,1.8893808078803025,0.501456336201322,5.221853772109671,-0.07354132996182068,-1.3905700336856897,-0.43154966989393717
obi,0,-1,1.0,1,59576,4991,17688,-2787.787784749383,4259.469216378923,17722.11701180381,-6327.105772083001,-17458.034516155978,-8950.830913228494,530.0703533921692,103988.80354463852,116161.89805091545,601576.353,0.08377534577682288,0.2968980797636632,-0.6465629702964101,0.15281124018424488,0.29747074345044666,-1.2677030198523345,-0.293038044114341,1.7454814614045675,1.94981029358996,10.097629129179536,-0.05416603640307142,-1.431303700998694,-0.5403577301857772
obi,0,-1,1.0,2,80151,4491,22266,-2746.6046849168915,6484.904880488296,25410.984816314234,-5528.41538559135,-18106.802749372593,-7560.726395754944,462.75865735321275,130355.46545072527,393297.7971676317,1193364.427,0.056031740090579034,0.2778006512707265,-0.6995797561605192,0.20324696310465715,0.31703889928153406,-1.2309987498533401,-0.2259086318245885,1.626373538080938,4.906960576507238,14.888952439769934,-0.039198671069816865,-1.4247665252009882,-0.5965384162911777
obi,0,-1,1.0,3,101266,3903,26666,-3350.9496620190544,8026.982972144055,31509.768083005987,-5679.005776425061,-20060.04765825202,-7569.363216278999,197.26456707166662,160342.2225154234,1097777.9125077182,2201695.272,0.038542057551399285,0.2633262891789939,-0.9465574332613513,0.21301938694007558,0.31115841529245736,-1.4550360687740358,-0.19809262396314678,1.5833766764306223,10.840537915072366,21.741702763020164,-0.036482271068463794,-1.6502457714766625,-0.8960156533301019
obi,0,-1,1.0,4,122531,3309,30320,-2794.4248765899633,8759.652560728899,35810.87852126671,-4583.216294958969,-21290.21229619134,-5970.878287452956,213.46330210390897,187761.78207222442,2563813.543441556,3269885.83,0.02700541087561515,0.24744758469285325,-0.9324922564490672,0.20090674672588718,0.29225974260608917,-1.3850759428706465,-0.1737536810781871,1.53236146013845,20.92379514932185,26.686192310517338,-0.02518233652373655,-1.6106729865182923,-0.8679823434530234
obi,0,-1,1.0,5,143154,2676,32837,-2257.471194341588,10689.171007350604,40384.025233937304,-3674.6899914713804,-21470.91776852135,-4803.3410481928395,150.1423870675822,214125.5860734094,6126542.98066569,4629745.866,0.018693155622616205,0.22938234349022732,-0.9315991010245097,0.23752215511010763,0.2821019687465059,-1.373202537919051,-0.14998475605656392,1.4957708906031923,42.79686897093822,32.341016429858755,-0.017414526973340515,-1.591484546326106,-0.8754920804461905
obi,0,-1,1.0,6,156097,2271,33751,-1928.5399539864977,10673.727765763797,43328.35949524717,-3090.2339937414426,-19512.01703604289,-3991.723941671994,146.50721743596938,227812.16945974782,12657204.815145187,6095252.564,0.014548646034196686,0.21621812078387156,-0.9372029740143099,0.2282492301195164,0.277573300545476,-1.360737117455501,-0.12499930835341415,1.4594269554171304,81.08550974807451,39.04785206634337,-0.013635034331130629,-1.578916451722875,-0.8726907690667232
obi,0,-1,1.0,7,171203,1981,34702,-1862.3321508034687,12397.850006135566,48756.292230639665,-2828.069199180003,-15584.787264284198,-3604.5533664130057,97.35243094831425,234410.14948216398,31117099.98132671,7818979.784,0.011571058918360076,0.2026950462316665,-1.0280969968720186,0.2692661519836196,0.2847864361643176,-1.4275967688944993,-0.09103104071940443,1.3691941699746148,181.75557660395384,45.670810581590274,-0.011896170924595183,-1.6246940818593258,-0.9789539221883667
obi,0,-1,1.0,8,186396,1614,33037,-1325.5231924919472,12510.91114539586,49738.93180043775,-2135.8206813132783,-15761.088530698002,-2707.441408338003,156.33365581821934,251510.56183184902,96686697.25922304,10037534.635,0.00865898409837121,0.1772409279169081,-0.9092659185204133,0.2906939233403717,0.2668454891759359,-1.3233089723130598,-0.08455701050826199,1.3493345449035872,518.7165886565325,53.85059032919161,-0.007873319129659152,-1.495933190972207,-0.8124049173938833
obi,0,-1,1.0,9,632829,3582,65443,-2180.3900646741577,31747.204848828387,114958.84800154933,-4190.850318791073,-54783.01294565652,-5442.316106784917,532.1316376604468,865428.5788279005,350217270087.2719,26205435.172000002,0.005660296857444902,0.1034134023567188,-0.6967074440743042,0.39711230916718954,0.18165862816266215,-1.1699749633699255,-0.0865684299323459,1.3675551828817902,553415.330345594,41.409978322738056,-0.003943570956252254,-1.2924850355151993,-0.5481503146325267
obi,0,-1,3.0,0,28775,7399,14160,-10268.889045041626,-5024.160647845611,10247.105053108837,-16431.8172691166,-10834.519150535423,-21161.12576307791,646.1740452731046,54365.83883140355,14429.651620881568,150258.849,0.25713292788879233,0.49209383145091223,-1.4758752595001523,-0.4428136050738426,0.35611138325313074,-2.220815957442438,-0.376525426604185,1.8893427917082033,0.501464869535415,5.221854005212858,-0.3794961266739053,-2.3325466553542538,-1.3885426408661337
obi,0,-1,3.0,1,59573,10648,27688,-15805.678400312034,-8004.930134859689,21498.359569303993,-23487.266621933748,-17777.457773907176,-29519.10372390217,822.7721452183534,103986.44876473266,116156.44913210417,601540.738,0.17873869034629783,0.46477431050979473,-1.5723800150556007,-0.3771118944979662,0.36087421431359834,-2.2057913807225535,-0.2984146807095022,1.7455298333931926,1.9498170166368014,10.097539791516292,-0.2810451446177301,-2.357144931752197,-1.4951099037465894
obi,0,-1,3.0,2,80150,10195,36004,-16631.276496463743,-9210.613972204648,30434.458279438426,-23069.23777838189,-18718.615503376644,-28017.250992314028,828.214637203919,130354.02301424398,393288.12716891326,1193334.2449999999,0.12719900187149094,0.4492077354959451,-1.7193169687556393,-0.3438219634541898,0.37971875582580694,-2.262799193563697,-0.23354479729727567,1.6263758329911913,4.9069011499552495,14.888761634435433,-0.2186954023264347,-2.4445048852512348,-1.6380796330809049
