cov,bin_lab,tbin,tau_end_s,n_risk,d_fill,d_cancel,d_cens,S,h_fill,h_cancel,cif_fill,cif_cancel
near_ofi,流量なし,24,5623.413251903491,1018.0,81,464,1,0.00013011466162498125,0.000032345588708810795,0.00018528831062824947,0.026626431852876886,0.9732434534854983
near_ofi,流量なし,25,10000.0,472.0,37,211,0,0.00006174933094066907,0.000017911179423684072,0.0001021421313080362,0.026636631519148336,0.9733016191499112
near_ofi,流量なし,26,17782.794100389227,224.0,22,103,1,0.00002721391095148055,0.000012647643404744594,0.00005921396684948605,0.026642709753066433,0.9733300763359823
near_ofi,流量なし,27,31622.776601683792,98.0,11,43,1,0.000012141591039891321,8.151781464316143e-6,0.000031866054815054015,0.02664578004045583,0.9733420783685045
near_ofi,流量なし,28,56234.13251903491,43.0,9,17,0,4.8001638994919184e-6,8.504298840107232e-6,0.000016063675586869215,0.026648321303696737,0.973346878532404
near_ofi,流量なし,29,100000.0,17.0,1,1,0,4.23543873484581e-6,1.3440503478503787e-6,1.3440503478503787e-6,0.02664860366627906,0.9733471608949863
near_ofi,流量なし,30,1000000.0,15.0,12,3,0,0.0,8.888888888888889e-7,2.2222222222222222e-7,0.026651992017266937,0.9733480079827332
near_ofi,順 0-0.3,0,1e-9,25601157.0,154135,3093505,0,0.8731447957605979,6020626.333411415,120834577.90599072,0.006020626333411416,0.12083457790599074
near_ofi,順 0-0.3,1,0.01,22353517.0,11,348,0,0.8731307729568629,0.00004920926358031316,0.0015568021569044525,0.006021056001492432,0.12084817104164472
near_ofi,順 0-0.3,2,0.017782794100389226,22353158.0,9,403,0,0.8731146799341921,0.00005173304963044055,0.002316491000118616,0.0060214075481041735,0.12086391251770379
near_ofi,順 0-0.3,3,0.03162277660168379,22352746.0,39,1441,0,0.873056870046928,0.00012606606087706848,0.004657979326252709,0.006022930916755051,0.12092019903631698
near_ofi,順 0-0.3,4,0.056234132519034905,22351266.0,2051,72070,0,0.8701616493348329,0.003728447157239212,0.13101374286798148,0.006103044483497367,0.12373530618166984
near_ofi,順 0-0.3,5,0.1,22277145.0,39858,1650526,0,0.8041340084746952,0.040880898292781534,1.6928843779314449,0.007659927244694449,0.18820606428061043
near_ofi,順 0-0.3,6,0.17782794100389226,20586761.0,39727,1589479,0,0.7404960252382344,0.024794891186325226,0.9920446761131984,0.009211693049653967,0.25029228171211165
near_ofi,順 0-0.3,7,0.31622776601683794,18957555.0,81334,2957052,0,0.6218144359647496,0.03099946978577919,1.1270445831875713,0.012388658840692238,0.36579690519455815
near_ofi,順 0-0.3,8,0.5623413251903491,15919169.0,80830,4516009,0,0.4422585276126388,0.02063082734167308,1.1526537418339935,0.015545938021473013,0.5421955343658882
near_ofi,順 0-0.3,9,1.0,11322330.0,83388,3222557,0,0.31312588724017437,0.016827988558108672,0.6503232158566342,0.018803134561457515,0.6680709781983681
near_ofi,順 0-0.3,10,1.7782794100389228,8016385.0,69229,2473095,0,0.21382084411263133,0.011096191687807854,0.3963936526912012,0.02150727015970411,0.7646718857276645
near_ofi,順 0-0.3,11,3.1622776601683795,5474061.0,56351,1874465,0,0.13840175270203608,0.007438004790614683,0.24741849567602264,0.023708381617283936,0.8378898656806799
near_ofi,順 0-0.3,12,5.623413251903491,3543245.0,41181,1310650,5,0.08559820347927018,0.004722374997534541,0.15029700081393474,0.02531694286535616,0.8890848536553736
near_ofi,順 0-0.3,13,10.0,2191409.0,28563,869709,4,0.050510942447553574,0.0029781408540542962,0.09068080747956125,0.026432637707062147,0.9230564198453842
near_ofi,順 0-0.3,14,17.78279410038923,1293133.0,19850,553032,16,0.028133515879171258,0.0019723521692188322,0.054950824425563184,0.027208001424865097,0.9446584826959636
near_ofi,順 0-0.3,15,31.622776601683793,720235.0,12731,332371,0,0.014653287069222063,0.0012771818992999586,0.033343667037328294,0.02770529437877282,0.9576414185520051
near_ofi,順 0-0.3,16,56.2341325190349,375133.0,6386,171227,4,0.007715405965752239,0.0006916882821958687,0.018546149310296276,0.02795474294800344,0.9643298510862444
near_ofi,順 0-0.3,17,100.0,197516.0,3191,98027,4,0.0037615699792322445,0.00036914193029273604,0.011339979943843947,0.028079391633345822,0.968159038387422
near_ofi,順 0-0.3,18,177.82794100389228,96294.0,1774,43097,3,0.0020087293474267557,0.00023671490916189443,0.005750677812936958,0.02814869116491015,0.9698425794876632
near_ofi,順 0-0.3,19,316.22776601683796,51420.0,1177,22768,11,0.0010732145758324842,0.00016540754092032043,0.0031996592112777025,0.028194675749840886,0.9707321096743267
near_ofi,順 0-0.3,20,562.3413251903492,27464.0,667,11517,2,0.0005970813641679542,0.00009868299369783001,0.00170394608458457,0.028220741151365858,0.9711821774844662
near_ofi,順 0-0.3,21,1000.0,15278.0,471,6721,17,0.0003158534804064737,0.0000704791324878875,0.0010057117822740804,0.028239158605933665,0.9714449879136599
near_ofi,順 0-0.3,22,1778.2794100389228,8069.0,235,3778,0,0.000158768337653818,0.00003742076018914689,0.0006015984340195615,0.028248357461788855,0.9715928742005573
near_ofi,順 0-0.3,23,3162.2776601683795,4056.0,174,1931,0,0.00007637007563180446,0.00003099672147707625,0.00034399235156456457,0.028255168529528443,0.9716684613948398
near_ofi,順 0-0.3,24,5623.413251903491,1951.0,106,946,4,0.000035148259539111654,0.000022098280664277268,0.00019721673121138016,0.028259322058526375,0.9717055296819345
near_ofi,順 0-0.3,25,10000.0,895.0,59,469,0,0.000014412750000954162,0.000015062374289317651,0.00011973311087610132,0.02826163909463007,0.9717239481553689
near_ofi,順 0-0.3,26,17782.794100389227,367.0,29,204,1,5.2499375856135904e-6,0.000010166898267127878,0.00007151887056876163,0.02826277953051009,0.9717319705319042
near_ofi,順 0-0.3,27,31622.776601683792,133.0,7,78,0,1.8947143166124236e-6,3.802864558712077e-6,0.00004237477651136314,0.028263055843014594,0.9717350494426686
near_ofi,順 0-0.3,28,56234.13251903491,48.0,0,23,1,9.772737001474606e-7,0.0,0.000019674272638283164,0.028263055843014594,0.9717359668832851
near_ofi,順 0-0.3,29,100000.0,24.0,3,4,0,6.922355376044513e-7,2.856106989182055e-6,3.80814265224274e-6,0.028263178002227114,0.9717361297622351
near_ofi,順 0-0.3,30,1000000.0,17.0,7,3,7,1.7946847271226516e-7,5.761316872427983e-7,2.469135802469136e-7,0.028263536939172537,0.9717362835923545
near_ofi,順 0.3-1,0,1e-9,19970799.0,156186,2839991,0,0.8499721017671852,7820718.640250698,142207179.5925641,0.007820718640250699,0.14220717959256413
near_ofi,順 0.3-1,1,0.01,16974622.0,9,361,0,0.8499535747167652,0.000053020331763500173,0.0021267044185137294,0.007821169298233887,0.1422252559850009
near_ofi,順 0.3-1,2,0.017782794100389226,16974252.0,5,399,0,0.849933345180631,0.000037848076938696436,0.0030202765397079755,0.007821419663780102,0.14224523515558893
near_ofi,順 0.3-1,3,0.03162277660168379,16973848.0,39,1401,0,0.8498612399033209,0.0001660155456797804,0.005963789217881342,0.007823372515040585,0.14231538758163859
near_ofi,順 0.3-1,4,0.056234132519034905,16972408.0,2081,73487,0,0.8460773151840345,0.004981877861928185,0.17592660184503436,0.007927574655375582,0.14599511016059
near_ofi,順 0.3-1,5,0.1,16896840.0,38717,1538306,0,0.7671108702260736,0.05235530160676746,2.080183758904358,0.009866255225942639,0.2230228745479838
near_ofi,順 0.3-1,6,0.17782794100389226,15319817.0,37353,1474261,0,0.691419657270598,0.03132826684126438,1.2364747678009602,0.011736636075502039,0.29684370665390003
near_ofi,順 0.3-1,7,0.31622776601683794,13808203.0,63532,2571563,0,0.5594722574695185,0.033244501342700544,1.3456262923619442,0.014917880851937874,0.42560986167854375
near_ofi,順 0.3-1,8,0.5623413251903491,11173108.0,60032,3526993,0,0.37985876278660663,0.021830982154931133,1.2826112947022759,0.017923869746022683,0.6022173674673708
near_ofi,順 0.3-1,9,1.0,7586083.0,57852,2323181,2,0.2606330215496832,0.017424699763399366,0.6997291609803274,0.02082069964381851,0.7185462788064984
near_ofi,順 0.3-1,10,1.7782794100389228,5205048.0,42130,1752477,0,0.17077144008026884,0.010399948273943289,0.43260551035545486,0.022930280419613116,0.8062982795001181
near_ofi,順 0.3-1,11,3.1622776601683795,3410441.0,30833,1244547,0,0.10690917732610501,0.006532353838804482,0.2636727328843318,0.024474185097041908,0.8686166375768531
near_ofi,順 0.3-1,12,5.623413251903491,2135061.0,20185,843388,1,0.0636673680232602,0.0038413424609254616,0.16050245902576185,0.025484911371228252,0.9108477206055117
near_ofi,順 0.3-1,13,10.0,1271487.0,13102,540729,3,0.035935268758510254,0.0023544563440016128,0.09717011329840086,0.026140970646651177,0.9379237605948387
near_ofi,順 0.3-1,14,17.78279410038923,717653.0,8366,321810,2,0.019402237013862598,0.0014978503309678861,0.05761692744546682,0.026559884630634634,0.9540378783555029
near_ofi,順 0.3-1,15,31.622776601683793,387475.0,4894,182317,0,0.01002792333271612,0.000912608978273182,0.03399757480421572,0.026804944435643584,0.9631671322316404
near_ofi,順 0.3-1,16,56.2341325190349,200264.0,2533,94474,0,0.005170441415163327,0.0005139214710835251,0.01916787092741609,0.02693178066083518,0.9678977779240016
near_ofi,順 0.3-1,17,100.0,103257.0,1354,52195,1,0.0024890415290488356,0.00029961649781679614,0.011549839810596511,0.026999580534703957,0.9705113779362473
near_ofi,順 0.3-1,18,177.82794100389228,49707.0,715,22942,0,0.0013044346235283194,0.00018482169469332996,0.005930320726789337,0.02703538363473554,0.9716601817417363
near_ofi,順 0.3-1,19,316.22776601683796,26050.0,471,11890,3,0.0006854309810370605,0.00013064796412812395,0.0032980982876505177,0.027058969972055612,0.9722555990469075
near_ofi,順 0.3-1,20,562.3413251903492,13686.0,271,5961,0,0.0003733159822190741,0.00008045577344550763,0.0017697301310283062,0.027072542366901514,0.9725541416508796
near_ofi,順 0.3-1,21,1000.0,7454.0,200,3476,7,0.0001891257197350373,0.00006133509405665777,0.0010660039347047121,0.027082563599898468,0.9727283106803667
near_ofi,順 0.3-1,22,1778.2794100389228,3771.0,102,1827,0,0.00009238121870907949,0.00003475426420505321,0.0006225102029669825,0.02708767917226998,0.9728199396090211
near_ofi,順 0.3-1,23,3162.2776601683795,1842.0,54,883,0,0.0000453881666295966,0.000021182079463836,0.00034636622530679977,0.027090387416466664,0.9728642244169039
near_ofi,順 0.3-1,24,5623.413251903491,905.0,35,447,0,0.000021214579540684377,0.000015713897795409922,0.00020068892327280673,0.027092142759927478,0.972886642660532
near_ofi,順 0.3-1,25,10000.0,423.0,21,219,0,9.177938666537212e-6,0.000011343403644978373,0.00011829549515477446,0.027093195966003965,0.9728976260953297
near_ofi,順 0.3-1,26,17782.794100389227,183.0,14,92,0,3.8617556137888814e-6,9.829725835431156e-6,0.00006459534120426188,0.02709389810338829,0.9729022401409981
near_ofi,順 0.3-1,27,31622.776601683792,77.0,3,32,0,2.1064121529757535e-6,2.8151075304751736e-6,0.00003002781365840185,0.027094048561399214,0.972903845026448
near_ofi,順 0.3-1,28,56234.13251903491,42.0,2,9,0,1.554732779577342e-6,1.934840476849794e-6,8.706782145824073e-6,0.02709414886673983,0.9729042964004808
near_ofi,順 0.3-1,29,100000.0,31.0,0,10,0,1.053206076487877e-6,0.0,7.370598681760141e-6,0.02709414886673983,0.9729047979271839
near_ofi,順 0.3-1,30,1000000.0,21.0,3,7,11,3.737182852053757e-7,2.1505376344086022e-7,5.017921146953405e-7,0.027094352713077217,0.9729052735686378
near_ofi,順 1-2,0,1e-9,10701677.0,92743,1623107,0,0.8396653160060802,8666211.846984355,151668472.14693546,0.008666211846984356,0.15166847214693546
near_ofi,順 1-2,1,0.01,8985827.0,4,120,0,0.8396537290370473,0.00004451454941209128,0.0013354364823627385,0.008666585620178968,0.15167968534277385
near_ofi,順 1-2,2,0.017782794100389226,8985703.0,6,236,0,0.8396311157587732,0.00008579533007126835,0.003374616316136555,0.008667146279970887,0.15170173796125597
near_ofi,順 1-2,3,0.03162277660168379,8985461.0,38,915,0,0.8395420642951568,0.0003055678736338759,0.007357752746710432,0.008670697125319706,0.15178723857952356
near_ofi,順 1-2,4,0.056234132519034905,8984508.0,1358,45323,0,0.8351800376707315,0.006141435982783076,0.20496929532229555,0.008797593124890615,0.15602236920437795
near_ofi,順 1-2,5,0.1,8937827.0,21740,872253,0,0.7516423827779516,0.055576610238544884,2.229846596614604,0.010829050437608985,0.23752856678443948
near_ofi,順 1-2,6,0.17782794100389226,8043834.0,20862,831808,0,0.6719660853154137,0.03332401340785106,1.328692404599644,0.012778464534109937,0.3152554501504764
near_ofi,順 1-2,7,0.31622776601683794,7191164.0,32731,1360948,2,0.5417361041821394,0.03288702588931574,1.3674355232046829,0.015836957567637172,0.4424269382502235
near_ofi,順 1-2,8,0.5623413251903491,5797483.0,30799,1822070,1,0.3685978439769803,0.021585475916079653,1.2769975681811505,0.018714918867685202,0.6126872371553346
near_ofi,順 1-2,9,1.0,3944613.0,28546,1210469,4,0.252820075863689,0.016535051007704627,0.701154860864752,0.02138235402267688,0.7257975701136342
near_ofi,順 1-2,10,1.7782794100389228,2705594.0,20085,917276,0,0.16522981689221605,0.009538359082026812,0.43561403362336204,0.023259165999537486,0.8115110171082466
near_ofi,順 1-2,11,3.1622776601683795,1768233.0,14540,656688,0,0.10250794735752893,0.0059414079648428585,0.26833915499427285,0.02461783396784982,0.8728742186746213
near_ofi,順 1-2,12,5.623413251903491,1097005.0,9348,445500,0,0.06000537458923952,0.0034623786065645025,0.16500745284814783,0.025491343470448423,0.9145032819403122
near_ofi,順 1-2,13,10.0,642157.0,5784,281340,0,0.033175513397099884,0.00205802915180294,0.10010475822410772,0.0260318204669215,0.9407926661359787
near_ofi,順 1-2,14,17.78279410038923,355033.0,3723,162810,0,0.01761409298671765,0.0013473758936718083,0.05892190954840374,0.026379710483842186,0.9560061965294402
near_ofi,順 1-2,15,31.622776601683793,188500.0,2143,89904,0,0.009012902444816326,0.0008214389190296001,0.034461336713223135,0.026579959827452457,0.9644071377277312
near_ofi,順 1-2,16,56.2341325190349,96453.0,1090,45915,0,0.004620592413831376,0.00045917180922409645,0.019342085890389348,0.026681813203343823,0.9686975943828248
near_ofi,順 1-2,17,100.0,49448.0,651,24795,1,0.002242805982518303,0.0003008161221428816,0.011457351380234638,0.02674264551360024,0.9710145485038815
near_ofi,順 1-2,18,177.82794100389228,24001.0,341,10994,0,0.0011835915409598276,0.00018255322138613578,0.005885601512959463,0.026774510720884884,0.9720418977381553
near_ofi,順 1-2,19,316.22776601683796,12666.0,201,5831,1,0.000619900871418974,0.00011466692787273632,0.003326481872765798,0.0267932941798666,0.9725868049487144
near_ofi,順 1-2,20,562.3413251903492,6633.0,147,3041,0,0.00032195967164757504,0.00009004752829843679,0.0018628199561601787,0.026807032371951416,0.972871007956401
near_ofi,順 1-2,21,1000.0,3445.0,82,1608,1,0.0001639942644522196,0.00005439414094653587,0.001066655837097923,0.02681469696567332,0.9730213087698745
near_ofi,順 1-2,22,1778.2794100389228,1754.0,46,885,0,0.00007694827801834478,0.00003369711357006819,0.0006483031632502249,0.026818997841479935,0.9731040538805017
near_ofi,順 1-2,23,3162.2776601683795,823.0,24,401,0,0.000037211925457231126,0.000021070549681320863,0.00035205376759206945,0.026821241776683387,0.9731415462978593
near_ofi,順 1-2,24,5623.413251903491,398.0,15,189,0,0.00001813847622789658,0.000015313435934866453,0.0001929492927793173,0.026822644236185543,0.9731592172875865
near_ofi,順 1-2,25,10000.0,194.0,6,104,0,7.853773212078932e-6,7.066656468079312e-6,0.00012248871211337472,0.026823205219986407,0.9731689410068014
near_ofi,順 1-2,26,17782.794100389227,84.0,5,49,0,2.804919004313904e-6,7.648128519914546e-6,0.00007495165949516256,0.026823672706487126,0.9731735223745085
near_ofi,順 1-2,27,31622.776601683792,30.0,1,14,0,1.402459502156952e-6,2.4084808871843153e-6,0.000033718732420580414,0.02682376620378727,0.9731748313367105
near_ofi,順 1-2,28,56234.13251903491,15.0,1,8,0,5.609838008627808e-7,2.708776667589711e-6,0.00002167021334071769,0.026823859701087416,0.9731755793151116
near_ofi,順 1-2,29,100000.0,6.0,0,2,0,3.7398920057518724e-7,0.0,7.61628530448548e-6,0.026823859701087416,0.9731757663097118
near_ofi,順 1-2,30,1000000.0,4.0,0,1,3,2.2439352034511232e-7,0.0,4.4444444444444444e-7,0.026823859701087416,0.973175915905392
near_ofi,順 2以上,0,1e-9,12725395.0,115291,1857746,0,0.8449527892847334,9059915.232493766,145987295.48277283,0.009059915232493766,0.14598729548277284
near_ofi,順 2以上,1,0.01,10752358.0,4,204,0,0.8449364440160796,0.00003720114601839001,0.0018972584469378905,0.00906022956458326,0.14600332641933708
near_ofi,順 2以上,2,0.017782794100389226,10752150.0,13,422,0,0.844902260401347,0.00015535044328337467,0.005042914389660316,0.009061251143874119,0.14603648845477882
near_ofi,順 2以上,3,0.03162277660168379,10751715.0,65,1382,0,0.8447885507679721,0.0004368175430626105,0.009287412992500426,0.009066359040328414,0.14614509019169936
near_ofi,順 2以上,4,0.056234132519034905,10750268.0,1805,55952,0,0.8402498311447305,0.0068221674357319675,0.21147585172524933,0.00920820139571306,0.15054196745955628
near_ofi,順 2以上,5,0.1,10692511.0,26857,991314,0,0.7602388766714115,0.05739079653672552,2.1183415898278857,0.011318705627605272,0.22844241770098295
near_ofi,順 2以上,6,0.17782794100389226,9674340.0,26116,957326,0,0.6829570319821111,0.03468564481254828,1.2714607752265887,0.013370979839918523,0.3036719881779701
near_ofi,順 2以上,7,0.31622776601683794,8690898.0,39857,1530861,0,0.5595252642452354,0.03313633046452918,1.2727279020312516,0.016503063362669684,0.42397167239209466
near_ofi,順 2以上,8,0.5623413251903491,7120180.0,37915,2061046,0,0.3945825650205748,0.021636377314547643,1.1761458240442875,0.01948253865597099,0.5859348963234539
near_ofi,順 2以上,9,1.0,5021219.0,34182,1452903,0,0.2777229311938842,0.015554382169623909,0.6611376899360215,0.02216866352675103,0.7001084052793645
near_ofi,順 2以上,10,1.7782794100389228,3534134.0,24580,1161680,0,0.1845030350727815,0.008936414928034965,0.4223455855817599,0.02410023421669818,0.79139673071052
near_ofi,順 2以上,11,3.1622776601683795,2347874.0,18033,860660,1,0.11545266868924015,0.005549549731524474,0.26486305506204477,0.025517322160945374,0.8590300091498141
