wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
23885,21,1369,0,785,584,0,0,518,4,1,0,18787,3.1672574196665564e+16,30797262733.0,679,0,0,1,0,0,0,0,0,0,0.0,0.0,1369,-59.884672354125925,281.0676059209836,2,0.5141761568694285,0.0,0.5734112490869248,9.723637410009536e-7,0.0,0.0,0.0007304601899196494,0.0,0.0,0.0,0.0,0.4959824689554419,0.0012738853503184713,0.007722007722007722,,,,,,-0.0437433691410708,0.20530869680130287,,-0.24905206594237367,0.4301229073956347,0.2741758241758242
21342,17,2723957,12472,2721451,2506,5359,22,90432,86814,68401,31,35844800047,4.854994683016788e+19,7.373862916951525e+18,1344826,256400,1023632,1404990,1991,371853,112985,94477,298,22,266.05285482908965,-7.977705975789018,2723670,2248717.5662824856,97859.7412457866,32,0.1201304866932326,0.0045786332163099495,0.9990800148460494,0.15188199778561995,0.09412777073940594,0.37578860459251007,0.5157900803867315,5557.470588235294,21873.70588235294,6646.176470588235,17.529411764705884,0.4937030944321074,0.025134018580529285,0.9599920382165605,0.42968248877485565,0.001763951250801796,0.15963758819756255,12.093311583140439,-0.36262299889950084,0.8256204188769145,0.03592936781834312,12.455934582039939,0.7896910510585714,0.4298143775416502,0.7791208791208791
203,27,1255,0,915,340,0,0,304,3,0,0,20182,9.234023795517347e+16,10261252547.0,763,4,18,33,0,200,200,0,0,0,0.0,0.0,1255,223.9219611315936,301.8850622769613,20,0.6981170126866504,0.0,0.7290836653386454,1.1112438926117258e-7,0.0031872509960159364,0.014342629482071713,0.026294820717131476,0.0,7.407407407407407,7.407407407407407,0.0,0.6079681274900398,0.0,0.009868421052631578,,,,,,0.17842387341162838,0.24054586635614447,,-0.06212199294451609,0.42893318802409713,0.44862637362637364
11325,2,1551,0,1527,24,0,0,26,1,1,0,9678122,5.666428992723116e+17,90312637933609.0,851,29,301,351,0,0,0,0,0,0,0.0,0.0,1551,324.8129095994162,226.53893949045323,11,0.5770405872786826,0.0,0.9845261121856866,0.00015938192828250276,0.018697614442295292,0.19406834300451323,0.2263056092843327,0.0,0.0,0.0,0.0,0.5486782720825274,0.0006548788474132286,0.038461538461538464,,,,,,0.20942160515758618,0.14605992230203302,,0.06336168285555316,0.42816728725819636,0.3936813186813187
260,28,40964,0,40963,1,0,0,10,10,1,0,1424701268,1.5674014079655697e+20,1.071462340068062e+16,25727,1,16819,17583,0,0,0,0,0,0,0.0,0.0,40964,-400.71119412460837,-5799.327264822064,4,0.6462647952974534,0.0,0.999975588321453,0.00006835915385955799,0.00002441167854701689,0.4105800214822771,0.429230543892198,0.0,0.0,0.0,0.0,0.6280392539791037,0.000024412274491614384,1.0,,,,,,-0.009782032861161223,-0.14157131297778694,,0.13178928011662572,0.4275792389428753,0.3049450549450549
27785,1,11993,0,11894,99,0,0,403,293,76,0,5882509,5198714800597592.0,2174218080033469.0,8050,5863,2960,2989,0,335,0,677,0,0,0.0,0.0,11993,786.9173321855227,-1014.5451727958745,6,0.31031962246960393,0.0,0.9917451846910698,0.41822222672871817,0.48886850662886683,0.2468106395397315,0.24922871675143835,677.0,335.0,0.0,0.0,0.6712248811806887,0.006389776357827476,0.7270471464019851,,,,,,0.06561471960189466,-0.08459477802016797,,0.15020949762206265,0.42745890473163206,0.48791208791208784
250,29,10117,0,10088,29,0,0,32,9,1,0,567930,2.6334269061573325e+17,51124919300.0,5059,0,1422,1803,0,0,0,0,0,0,0.0,0.0,10117,-212.32549930681574,1626.0918444237216,4,0.6229583730837802,0.0,0.9971335376099635,1.9413836465505291e-7,0.0,0.14055550064248296,0.17821488583572206,0.0,0.0,0.0,0.0,0.5000494217653455,0.00009912767644726408,0.28125,,,,,,-0.020987002007197365,0.1607286591305448,,-0.18171566113774215,0.4273135954954137,0.2368131868131868
14142,33,32267,0,32221,46,0,0,33,11,135,0,109085457,9.39749769635026e+18,928983479655221.0,16172,96,15336,15529,0,5,0,4,0,0,0.0,0.0,32267,-2337.118512213034,401.1873084108813,5,0.3553317097026175,0.0,0.9985743948926148,0.00009885434502591192,0.00297517587628227,0.4752843462360926,0.4812656894040351,0.12121212121212122,0.15151515151515152,0.0,0.0,0.5011931694920507,0.0041898140963967595,0.3333333333333333,,,,,,-0.07243061059946801,0.01243336251931947,,-0.08486397311878748,0.426887506432961,0.29093406593406596
3354,16,2257,0,2252,5,0,0,4,0,3,0,86258577,5.400025414914703e+18,435352440653237.0,1057,0,1216,991,0,20,4,0,0,0,0.0,0.0,2257,-1141.088522187683,-7388.826830144014,4,0.4933128098994363,0.0,0.9977846699158175,0.00008062044290584393,0.0,0.5387682764731945,0.43907842268498004,0.0,1.25,0.25,0.0,0.46832077979618963,0.0013321492007104796,0.0,,,,,,-0.5055775463835548,-3.2737380727266343,,2.7681605263430793,0.4268284745557473,0.41483516483516486
3674,18,6264,0,6262,2,0,0,5,5,3,0,2692348,5.869617202625684e+17,33337978453531.0,3124,0,1927,2011,0,0,0,0,0,0,0.0,0.0,6264,-771.4173075888749,-36414.378965065094,2,0.5896172492213599,0.0,0.9996807151979565,0.00005679753432407442,0.0,0.3076309067688378,0.32104086845466157,0.0,0.0,0.0,0.0,0.4987228607918263,0.0004790801660811242,1.0,,,,,,-0.12315091117319203,-5.813278889697493,,5.690127978524301,0.4267868495141222,0.11483516483516483
21841,21,1004515,0,1003469,1046,0,0,5922,4559,9033,0,2019538112,5.554500961854758e+18,2.992521010397735e+17,504259,150164,498055,350913,0,5981,2,5710,0,0,0.0,0.0,1004375,-128745.35209241939,-173791.5149498832,13,0.20468664752019652,0.0,0.998958701462895,0.05387560522446058,0.1494890569080601,0.49581638900364855,0.3493357490928458,271.9047619047619,284.8095238095238,0.09523809523809523,0.0,0.5019925038451392,0.009001772849983408,0.7698412698412699,,,,,,-0.12818454470931612,-0.17303448906024463,,0.04484994435092851,0.4266604607513699,0.6302197802197802
6977,7,91682,0,91063,619,0,0,1086,510,156,0,12041176,8.912736152027413e+16,505500356777259.0,42991,931,44756,44514,0,0,0,104,0,0,0.0,0.0,91678,-514.7258081541388,-25584.31382780208,2,0.4654190211956962,0.0,0.9932484020854694,0.005671662979300368,0.010154665037848214,0.4881656159333348,0.4855260574594795,14.857142857142858,0.0,0.0,0.0,0.46891429070046464,0.0017130997221703657,0.4696132596685083,,,,,,-0.005614496478480538,-0.2790671025524344,,0.27345260607395383,0.4254662004662005,0.38736263736263743
13292,55,203055,135313,202910,145,31370,37,182,76,1793,1070,23112400720,1.1398619394880672e+21,1.1960470897806917e+18,90778,45565,43164,8942,28886,67,1,4649,13379,37,327.79143960723036,200.14668998608084,203034,39131.923350454184,200359.99306172988,8,0.5722552044124701,0.6663859545443352,0.9992859077589815,0.0010492911889994838,0.2243973307724508,0.2125729482160006,0.044037329787496,84.52727272727273,1.2181818181818183,0.01818181818181818,243.25454545454545,0.44706114107015343,0.008836429944310286,0.4175824175824176,0.23183286158757843,0.0002734400981428244,0.2134754236473953,8.859228097492712,5.409369999623807,0.1927358144471083,0.9868297578815858,3.4498580978689057,-0.7940939434344775,0.4252532820714639,0.6324175824175825
13867,8,68849,0,67800,1049,0,0,1739,786,808,0,6847204,7.0150789067526456e+16,652867986361242.0,35415,885,30010,30870,0,1917,0,1502,0,0,0.0,0.0,68849,-55.24782727539986,2133.418817443976,12,0.10773942570304483,0.0,0.9847637583697657,0.00930663781604506,0.012854217199959331,0.43588142166189775,0.44837252538163225,187.75,239.625,0.0,0.0,0.5143865560865082,0.01191740412979351,0.4519838987924094,,,,,,-0.0008024492334732509,0.030986925263169776,,-0.03178937449664303,0.42421593557957193,0.5002747252747253
7590,24,499375,0,483721,15654,0,0,34634,14551,4338,0,499369044,3.0423529437403853e+18,1.3039507884311384e+16,254554,290,216313,242153,0,43,0,599,0,0,0.0,0.0,499342,14458.719765269814,69062.87988362586,6,0.19007430315649051,0.0,0.9686528160200251,0.004285994467256029,0.0005807259073842303,0.4331674593241552,0.484912140175219,24.958333333333332,1.7916666666666667,0.0,0.0,0.5097451814768461,0.008967979475772192,0.42013628226598143,,,,,,0.02895554502779621,0.1383077727962516,,-0.10935222776845538,0.42336300063572796,0.38021978021978026
437,9,1671,0,1670,1,0,0,2,1,0,0,32188574,2.5146058725850276e+18,52007483402614.0,1260,0,840,802,0,6,3,0,0,0,0.0,0.0,1671,162.6442872413973,67.10334574363759,4,0.8639267265604682,0.0,0.9994015559545183,0.00002068216095795165,0.0,0.5026929982046678,0.4799521244763615,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7540394973070018,0.0,0.5,,,,,,0.09733350523123717,0.04015759769218288,,0.05717590753905429,0.4233622438167893,0.5321428571428571
16231,20,20330,0,20329,1,0,0,1,0,1,0,220931843,3.724408796435708e+19,1014335346692011.0,11723,6,10230,9492,0,10,0,0,0,0,0.0,0.0,20330,-2747.304400774383,-29519.980836193285,5,0.6107235957331836,0.0,0.9999508116084604,0.000027234801605633055,0.00029513034923757994,0.5031972454500738,0.46689621249385144,0.0,0.5,0.0,0.0,0.5766355140186916,0.00004919081115647597,0.0,,,,,,-0.13513548454374733,-1.4520403756120652,,1.3169048910683179,0.42318893227984133,0.36813186813186816
28463,13,5287,0,5281,6,0,0,9,2,0,0,14442972,3.13053021499184e+18,9419671643679.0,2548,2,2650,2548,0,0,0,0,0,0,0.0,0.0,5287,130.03531064427983,-6726.290390887935,2,0.6997266463732259,0.0,0.9988651409116701,3.0089700455753475e-6,0.0003782863627766219,0.501229430679024,0.4819368261774163,0.0,0.0,0.0,0.0,0.4819368261774163,0.0,0.2222222222222222,,,,,,0.02459529234807638,-1.2722319634741697,,1.296827255822246,0.4228703115066751,0.17664835164835163
371,25,754832,0,743800,11032,0,0,46384,35025,6040,0,50358363,1.1263499291249896e+17,1.4041033470395304e+16,380289,21411,263942,287495,0,0,0,708,0,0,0.0,0.0,754832,11641.382922364543,19722.022668182588,4,0.1966405918894144,0.0,0.9853848273523115,0.12465960273378938,0.028365252135574538,0.3496698603132882,0.3808728299807109,28.32,0.0,0.0,0.0,0.5038061449435106,0.008120462489916644,0.7551095205243187,,,,,,0.01542248198587837,0.02612769817414019,,-0.01070521618826182,0.4228074955347683,0.4123626373626374
8884,14,8102,0,8094,8,0,0,6,2,47,0,4007028,4.593653872106909e+17,38708987104202.0,4040,0,3848,3886,0,1,0,0,0,0,0.0,0.0,8102,-92.47001539376332,1611.740734046355,4,0.2752195615515248,0.0,0.999012589484078,0.00008426622506159323,0.0,0.4749444581584794,0.4796346581091089,0.0,0.07142857142857142,0.0,0.0,0.49864231054060726,0.005806770447244872,0.3333333333333333,,,,,,-0.011413233200908828,0.19893121871715072,,-0.21034445191805956,0.4227855477855478,0.2620879120879121
19657,33,33152,0,33145,7,0,0,14,12,36,0,494795747,7.1705587921324605e+19,4040519119801621.0,16533,20,15692,15976,0,2,0,0,0,0,0.0,0.0,33151,-4298.333880386499,8647.893729165307,5,0.4948541319157054,0.0,0.9997888513513513,0.000056348734274864046,0.0006032818532818533,0.4733349420849421,0.4819015444015444,0.0,0.06060606060606061,0.0,0.0,0.498702944015444,0.0010861366721979183,0.8571428571428571,,,,,,-0.1296592525228952,0.2608637365136891,,-0.39052298903658433,0.42269548633185006,0.2620879120879121
7770,2,2042,0,1982,60,0,0,46,2,2,0,98137,1.6721076350531014e+16,0.0,1029,0,1156,790,0,0,0,0,0,0,0.0,0.0,2042,268.79834376010615,-1481.7114448594982,3,0.5054107101512104,0.0,0.970617042115573,0.0,0.0,0.5661116552399609,0.3868756121449559,0.0,0.0,0.0,0.0,0.5039177277179236,0.0010090817356205853,0.043478260869565216,,,,,,0.13163484023511565,-0.7256177496863361,,0.8572525899214517,0.4224162201434929,0.4145604395604396
27289,5,7221,0,6951,270,0,0,295,34,1,0,243666,1.6274161698310058e+16,760131578281.0,3555,51,2429,2615,0,0,0,55,0,0,0.0,0.0,7221,-162.38291944770071,478.70891015357194,7,0.591012758790007,0.0,0.9626090569173245,0.00004670787917511804,0.007062733693394266,0.3363800027696995,0.3621382080044315,11.0,0.0,0.0,0.0,0.49231408392189446,0.00014386419220256078,0.1152542372881356,,,,,,-0.022487594439509862,0.06629399115822905,,-0.08878158559773891,0.42100096872824144,0.3706043956043956
15896,34,81712,0,81710,2,0,0,3,3,9,0,108284762,1.336355545779675e+19,180195163908227.0,40338,36,43222,38162,0,2217,1545,2,0,0,0.0,0.0,81712,-118377.26670909858,-285464.43544609746,13,0.5964784538066423,0.0,0.9999755237908753,0.000013484073492065696,0.0004405717642451537,0.5289553553945565,0.46703054630898766,0.058823529411764705,65.20588235294117,45.44117647058823,0.0,0.4936606618366947,0.00011014563700893403,1.0,,,,,,-1.448713367792963,-3.493543609825943,,2.04483024203298,0.420722459358823,0.4917582417582418
2408,6,32280,0,32271,9,0,0,11,3,1,0,14406754,1.0424399985881902e+17,920535307912903.0,16899,0,13590,18590,0,0,0,19,0,0,0.0,0.0,32271,-284.28842087462886,-1869.6904682970019,4,0.6016849656446711,0.0,0.999721189591078,0.00883058314300692,0.0,0.42100371747211895,0.5758983890954151,3.1666666666666665,0.0,0.0,0.0,0.5235130111524163,0.00003098757398283288,0.2727272727272727,,,,,,-0.008809408474315295,-0.05793717171135081,,0.049127763237035514,0.41988920170738353,0.47445054945054943
7740,63,40387,0,40370,17,0,0,20,3,1,0,933228106,1.8244492843031563e+20,2228708871655583.0,19517,38,13429,13449,0,18,15,0,0,0,0.0,0.0,40387,150.63081181596687,-44015.503326410595,51,0.6076794359666744,0.0,0.9995790724738158,0.000012215789667767239,0.0009408968232351994,0.33250798524277614,0.33300319409711043,0.0,0.2857142857142857,0.23809523809523808,0.0,0.4832495605021418,0.000024770869457517957,0.15,,,,,,0.0037296855873416414,-1.0898433487610022,,1.0935730343483439,0.41988768806950627,0.43159340659340656
17619,12,7848,0,7840,8,0,0,7,2,28,0,18739941,1.303344869423976e+18,184959045095301.0,3949,1,3783,3830,0,5,0,0,0,0,0.0,0.0,7848,-151.24859533778292,-536.2087110574539,4,0.3339467051750826,0.0,0.9989806320081549,0.00014191105472878042,0.00012742099898063202,0.4820336391437309,0.4880224260958206,0.0,0.4166666666666667,0.0,0.0,0.5031855249745159,0.0035714285714285713,0.2857142857142857,,,,,,-0.01927224711235766,-0.06832424962505784,,0.049052002512700185,0.41945630127448313,0.38434065934065936
2880,23,537908,0,525626,12282,0,0,20244,7608,2625,0,428226996,4.841652042997333e+18,3.051503339626347e+16,269861,12935,143504,278571,0,87640,87394,2307,0,0,0.0,0.0,537897,-10779.73234638204,-31870.245901539194,24,0.27463407080447727,0.0,0.9771670992065558,0.00630260768953823,0.024046863032340104,0.2667816801386111,0.517878521977736,100.30434782608695,3810.4347826086955,3799.7391304347825,0.0,0.501686161945909,0.004994045195633397,0.3758150563129816,,,,,,-0.020040513976434225,-0.05924971862928998,,0.03920920465285575,0.41865407319952774,0.6252747252747254
804,98,87290,0,87276,14,0,0,26,18,4,0,1421977289,2.60902279827812e+20,261387419980342.0,42094,0,43629,43416,0,0,0,0,0,0,0.0,0.0,87290,-11851.216705191557,-81429.91055147962,2,0.5974292481188216,0.0,0.9998396150761828,1.0018594707292331e-6,0.0,0.49981670294420893,0.49737656088899074,0.0,0.0,0.0,0.0,0.4822316416542559,0.00004583161464778404,0.6923076923076923,,,,,,-0.13576832060020114,-0.9328664285883792,,0.797098107988178,0.4185170889716344,0.13653846153846155
194,96,20575,0,20575,0,0,0,2,2,0,0,268186881,1.9727682755752998e+20,15141808058586.0,9876,0,9366,10379,0,0,0,0,0,0,0.0,0.0,20575,1199.2154356680683,-3689.9527725282355,2,0.8254054322527421,0.0,1.0,7.675411372970471e-8,0.0,0.4552126366950182,0.5044471445929526,0.0,0.0,0.0,0.0,0.48,0.0,1.0,,,,,,0.05828507585264001,-0.17934156853114147,,0.23762664438378148,0.4181401931401931,0.21950549450549448
16613,6,13514,0,13509,5,0,0,3,1,6,0,46722158,6.510235059790858e+18,635382762647261.0,5138,655,4638,6227,0,810,622,5,0,0,0.0,0.0,13514,277.0494369028013,-5205.998020630244,12,0.5408767191758018,0.0,0.9996300133195205,0.00009759751480734902,0.04846825514281486,0.34319964481278675,0.4607814118691727,0.8333333333333334,135.0,103.66666666666667,0.0,0.380198312860737,0.00044414834554741284,0.3333333333333333,,,,,,0.02050092029767658,-0.38522998524716917,,0.40573090554484575,0.41744467653558565,0.6634615384615385
14020,3,29237,0,29233,4,0,0,13,11,83,0,207798059,1.1529015318473472e+19,9648979729437576.0,14353,684,1020,7705,0,1287,761,53,0,0,0.0,0.0,29237,22228.314201005007,-13043.927078697368,16,0.35218797079943437,0.0,0.9998631870574957,0.0008369300814421308,0.023395013168245715,0.03488730033861203,0.2635359304990252,17.666666666666668,429.0,253.66666666666666,0.0,0.49091904094127303,0.002839257004070742,0.8461538461538461,,,,,,0.7602802681877417,-0.4461445113622249,,1.2064247795499665,0.4166954257863349,0.5835164835164836
4554,3,1102,0,506,596,0,0,676,101,4,0,279703,3465349481126748.0,10757678397565.0,551,11,22,407,0,36,10,0,0,0,0.0,0.0,1102,268.44557990149576,296.3603683881607,4,0.16749931406232177,0.0,0.4591651542649728,0.0031043559837627614,0.009981851179673321,0.019963702359346643,0.36932849364791287,0.0,12.0,3.3333333333333335,0.0,0.5,0.007905138339920948,0.14940828402366865,,,,,,0.24359852985616676,0.2689295538912529,,-0.025331024035086136,0.4162110616656071,0.421978021978022
4433,46,51174,0,51102,72,0,0,85,29,11,0,472366477,7.562323098499718e+19,2677849793603530.0,24844,266,12980,13370,0,0,0,0,0,0,0.0,0.0,51174,-2721.3876600384306,-26826.85571377584,2,0.547605830826336,0.0,0.998593035525853,0.00003541041236567618,0.005197952085043186,0.25364442881150584,0.26126548637980224,0.0,0.0,0.0,0.0,0.48548090827373275,0.00021525576298383624,0.3411764705882353,,,,,,-0.05317910775078029,-0.524228235310428,,0.4710491275596477,0.4155102473284291,0.18324175824175823
13706,3,5282,0,5280,2,0,0,2,0,0,0,41356985,1.7540145089020858e+17,2065649997554060.0,2739,1,2637,2609,0,3,1,0,0,0,0.0,0.0,5282,767.2678373871532,-1551.4632502744619,3,0.7134587389654378,0.0,0.9996213555471413,0.011776698465550553,0.0001893222264293828,0.4992427110942825,0.49394168875425976,0.0,1.0,0.3333333333333333,0.0,0.5185535781900795,0.0,0.0,,,,,,0.1452608552417935,-0.29372647676532787,,0.43898733200712137,0.4132193564011746,0.44230769230769235
2109,2,691021,0,691002,19,0,0,2019,1961,259,0,5206336086,1.1025583611267552e+18,8.433476946612056e+17,349545,109452,278724,301499,0,52341,108799,34005,0,0,0.0,0.0,691012,5045.928909694938,36125.76796492677,59,0.5110902691955234,0.0,0.999972504453555,0.7649007294265582,0.15839171313172826,0.403350983544639,0.4363094609281049,17002.5,26170.5,54399.5,0.0,0.5058384622175014,0.000374818017892857,0.971272907379891,,,,,,0.007302230510750809,0.05227950884344522,,-0.04497727833269441,0.4130460448642267,0.7315934065934067
1199,96,25372,0,25372,0,0,0,1,1,0,0,106312366,6.211164553567065e+19,158287503646453.0,12236,0,11604,11799,0,0,0,0,0,0,0.0,0.0,25372,-4716.394736671852,-18477.453046569415,4,0.7635368591156855,0.0,1.0,2.548435197318169e-6,0.0,0.45735456408639447,0.4650402017972568,0.0,0.0,0.0,0.0,0.482263912974933,0.0,1.0,,,,,,-0.18588974998706653,-0.7282615894123212,,0.5423718394252547,0.4118275663730209,0.32362637362637364
19849,21,33424,0,33422,2,0,0,1,0,0,0,210465081,7.429344218270535e+19,987622281588737.0,14901,57,19932,12778,0,3652,2045,2,0,0,0.0,0.0,33424,2167.478782371797,-70947.14270807712,9,0.7923017661706818,0.0,0.9999401627573001,0.000013293532411110223,0.0017053614169459071,0.5963379607467688,0.38230014360938247,0.09523809523809523,173.9047619047619,97.38095238095238,0.0,0.44581737673528005,0.0,0.0,,,,,,0.06484797697378522,-2.1226406985422788,,2.187488675516064,0.4118147004510641,0.673901098901099
852,21,43439,0,43433,6,0,0,10,10,0,0,1519213763,1.8131998643730504e+20,9354704622087384.0,26823,17,18172,19412,0,1905,1374,0,0,0,0.0,0.0,43439,3348.477878380912,521.4250797539726,6,0.7118122130841017,0.0,0.9998618752733719,0.00005159224201311066,0.0003913533921130781,0.4183337553811091,0.44687953221759247,0.0,90.71428571428571,65.42857142857143,0.0,0.6174865903911232,0.0,1.0,,,,,,0.07708459859529253,0.01200361609967938,,0.06508098249561314,0.411016256470802,0.4521978021978022
