wid,n,vol,days,bid_share,touch,inside,fast,fill,life,sz
3372,3,53.510000000000005,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,536707.169961923,13.540000000000001
3373,12,53.49,7,1.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.6666666666666666,13.169536467,4.15
3374,20,53.46,9,0.25,0.0,0.0,0.0,0.15,6560.553712927001,1.9000000000000001
3375,3,53.44,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,11.30106451025,19.62
3376,1,53.44,1,0.0,1.0,1.0,1.0,1.0,0.0,53.44
3377,3,53.34,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,59.34986164475001,16.885
3378,6,53.25,3,0.5,0.0,0.0,0.0,0.3333333333333333,33431.776497197505,8.625
3379,1,53.15,1,1.0,1.0,1.0,1.0,1.0,0.0,53.15
3380,4,52.94,2,1.0,0.0,0.0,0.0,0.5,15.4036319885,7.29
3381,5,52.94,5,1.0,0.0,0.0,0.0,0.6,260264.91532660602,8.23
3382,26,52.66,4,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.5,0.6923076923076923,0.878691423,1.5075
3383,2,52.57,1,0.0,1.0,1.0,0.5,1.0,3.9020809350000003,26.285
3384,5,52.54,2,1.0,0.0,0.0,0.0,0.0,22727.251602631753,10.8375
3385,15,52.5,5,0.7333333333333333,0.0,0.0,0.0,0.13333333333333333,116509.88426874901,3.3925
3386,2,52.5,2,0.5,0.0,0.0,0.0,1.0,109.02877106000001,26.25
3387,57,52.47,1,0.47368421052631576,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.6666666666666666,65.310314003,0.99
3388,23,52.35,14,1.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.34782608695652173,59964.738808501,1.6
3389,10,52.31,8,0.7,1.0,1.0,1.0,1.0,0.0,4.985
3390,2,52.28,2,0.0,0.0,0.0,0.0,0.0,274345.965040414,26.14
3391,20,52.14,16,1.0,0.0,0.0,0.0,0.2,153296.0087330935,2.48
3392,1,52.08,1,1.0,0.0,0.0,0.0,1.0,3052.0700189000004,52.08
3393,15,52.05,5,1.0,0.13333333333333333,0.06666666666666667,0.0,0.13333333333333333,110259.62271400551,2.85
3394,12,52.0,3,0.9166666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667,36135.62190793825,1.25
3395,4,52.0,1,0.0,1.0,0.5,0.0,1.0,6.220894218000001,10.5
3396,10,52.0,4,1.0,0.7,0.7,0.1,0.9,78.78475977549999,6.0
3397,11,52.0,6,1.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6363636363636364,80097.27460694351,4.2700000000000005
3398,36,52.0,14,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.8888888888888888,24600.62797648525,1.75
3399,2,51.900000000000006,2,1.0,1.0,1.0,1.0,1.0,0.40814414400000004,25.95
3400,2,51.86,2,1.0,0.0,0.0,0.0,0.5,28793.617121120504,25.93
3401,1,51.65,1,1.0,0.0,0.0,0.0,0.0,293156.168631162,51.65
3402,22,51.63,11,0.8181818181818182,0.9090909090909091,0.5909090909090909,0.045454545454545456,0.5909090909090909,18.172314854,2.21
3403,5,51.57,4,1.0,0.6,0.6,0.6,0.8,16.04321357125,10.2925
3404,1,51.42,1,1.0,0.0,0.0,0.0,1.0,3.261964299,51.42
3405,3,51.39,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,31.194219276000002,17.13
3406,278,51.36,1,0.7517985611510791,0.07553956834532374,0.02877697841726619,0.007194244604316547,0.17625899280575538,19.489268623,0.15
3407,1,51.32,1,0.0,0.0,0.0,0.0,1.0,358.174432876,51.32
3408,1,51.28,1,1.0,0.0,0.0,0.0,0.0,8326.302943049,51.28
3409,406,51.2,5,0.42610837438423643,0.0,0.0,0.029556650246305417,0.014778325123152709,121.250041421,0.19
3410,8,51.19,5,1.0,0.5,0.125,0.0,1.0,159.119125551,6.525
3411,2,51.02,2,0.5,0.5,0.5,0.0,0.0,14.109430118000002,25.51
3412,6,51.0,2,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,23520.832932582627,11.345
3413,1,50.78,1,1.0,1.0,0.0,0.0,1.0,10.262718777,50.78
3414,4,50.730000000000004,1,1.0,0.75,0.75,0.75,0.75,0.0,15.89
3415,11,50.71,3,0.0,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.2727272727272727,1.09729243,4.47
3416,181,50.690000000000005,2,0.49171270718232046,0.0,0.0,0.0,0.03314917127071823,457.1753498502501,0.28
3417,4,50.59,3,1.0,0.25,0.25,0.0,0.5,16971.60823745,13.42
3418,118,50.58,36,0.4745762711864407,0.00847457627118644,0.00847457627118644,0.0,0.1440677966101695,567.256093082,0.305
3419,1,50.5,1,1.0,0.0,0.0,0.0,0.0,237156.18917823,50.5
3420,22,50.47,13,1.0,1.0,1.0,1.0,1.0,0.0,2.395
3421,3,50.46,1,0.0,0.0,0.0,0.0,0.3333333333333333,22.44424756,16.81
3422,2,50.08,2,0.5,0.5,0.5,0.5,0.5,869.3452336435,25.04
3423,2,50.04,1,1.0,0.0,0.0,0.0,0.5,217.57996699950002,25.02
3424,1,50.0,1,1.0,0.0,0.0,0.0,1.0,31.239605880000003,50.0
3425,1,50.0,1,0.0,1.0,0.0,0.0,1.0,238.290506751,50.0
3426,1,50.0,1,1.0,0.0,0.0,0.0,0.0,15966.258264595,50.0
3427,1,50.0,1,1.0,0.0,0.0,0.0,0.0,45.189414561,50.0
3428,1,50.0,1,1.0,0.0,0.0,0.0,1.0,3952.6261555100004,50.0
3429,1,50.0,1,1.0,0.0,0.0,0.0,1.0,13.536834789,50.0
3430,1,50.0,1,1.0,1.0,1.0,0.0,1.0,31.046593050000002,50.0
3431,1,50.0,1,1.0,1.0,1.0,1.0,1.0,0.0,50.0
3432,2,50.0,2,0.0,0.0,0.0,0.0,1.0,1039.753287942,25.0
3433,1,50.0,1,0.0,0.0,0.0,0.0,1.0,222.67156227,50.0
3434,1,50.0,1,1.0,1.0,1.0,0.0,1.0,2.7667286790000003,50.0
3435,1,50.0,1,1.0,0.0,0.0,0.0,1.0,432.882274223,50.0
3436,1,50.0,1,0.0,0.0,0.0,0.0,0.0,622192.619936896,50.0
3437,1,50.0,1,1.0,1.0,0.0,0.0,1.0,3.6269644280000004,50.0
3438,25,50.0,17,0.64,0.08,0.04,0.04,0.56,197483.60047098002,2.0
3439,1,50.0,1,1.0,1.0,1.0,1.0,1.0,0.0,50.0
3440,1,50.0,1,0.0,1.0,1.0,1.0,1.0,0.0,50.0
3441,1,50.0,1,1.0,0.0,0.0,0.0,0.0,39926.496328251,50.0
3442,2,50.0,1,1.0,0.5,0.5,0.0,1.0,47753.634393103006,25.0
3443,1,50.0,1,1.0,1.0,0.0,0.0,1.0,224.15889644,50.0
3444,5,50.0,1,1.0,0.0,0.0,0.0,1.0,67070.7749175495,10.0
3445,1,50.0,1,1.0,0.0,0.0,0.0,0.0,2991.205654417,50.0
3446,2,50.0,1,1.0,0.0,0.0,0.0,0.5,13.7807512195,25.0
3447,2,50.0,2,1.0,0.0,0.0,0.0,0.0,276925.9122303125,25.0
3448,5,50.0,2,0.4,0.0,0.0,0.0,0.4,81.81808178525,10.0
3449,1,50.0,1,0.0,1.0,1.0,0.0,1.0,14.905619082000001,50.0
3450,1,50.0,1,0.0,1.0,0.0,0.0,1.0,9.064923926,50.0
3451,1,50.0,1,1.0,1.0,1.0,0.0,1.0,29.504901552000003,50.0
3452,11,49.870000000000005,5,1.0,0.0,0.0,0.0,0.18181818181818182,2684.6931871525003,3.5700000000000003
3453,463,49.86000000000001,5,0.6911447084233261,1.0,1.0,1.0,1.0,0.0,0.11
3454,7,49.83,4,1.0,0.0,0.0,0.0,0.14285714285714285,8659.802785318,7.1000000000000005
3455,1,49.82,1,0.0,1.0,1.0,1.0,1.0,0.0,49.82
3456,6,49.81,2,1.0,0.0,0.0,0.0,0.5,61247.26283938826,10.0775
3457,3,49.78,3,1.0,1.0,1.0,0.3333333333333333,1.0,2.267891596,17.12
3458,6,49.620000000000005,1,1.0,0.0,0.0,0.0,0.0,1759.4754341920002,8.27
3459,107,49.57,25,0.9906542056074766,0.5981308411214953,0.5981308411214953,0.5887850467289719,0.7570093457943925,0.881853569,0.3
3460,4,49.57,3,0.25,0.0,0.0,0.0,0.25,22478.885583198,9.25
3461,1,49.550000000000004,1,1.0,0.0,0.0,0.0,0.0,7608.741917761001,49.550000000000004
3462,507,49.52,2,0.5029585798816568,0.015779092702169626,0.0039447731755424065,0.5128205128205128,0.0,0.9206828275000001,0.095
3463,1,49.5,1,1.0,1.0,1.0,0.0,1.0,206.327269093,49.5
3464,29,49.5,3,0.5517241379310345,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,1.6183745500000002,1.6600000000000001
3465,4,49.5,3,1.0,0.25,0.25,0.25,0.75,166.85100501600002,9.77
3466,2,49.49,1,0.5,0.0,0.0,0.0,0.0,36007.0961774135,24.745
3467,6,49.47,1,1.0,0.0,0.0,0.0,0.0,29.806399287500003,9.700000000000001
3468,4,49.410000000000004,3,1.0,0.0,0.0,0.0,1.0,40332.687089081,11.76
3469,18,49.36,8,1.0,0.0,0.0,0.0,0.1111111111111111,95804.95610114526,2.365
3470,1,49.35,1,1.0,0.0,0.0,0.0,0.0,91.61700707300001,49.35
3471,6,49.230000000000004,5,1.0,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,48701.043983979005,7.8500000000000005
3472,8,49.2,2,0.0,0.125,0.125,0.125,0.25,64353.79628487051,9.6
3473,7,49.14,4,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.34255369,6.25
3474,6,49.14,3,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,1798.535168246,8.155
3475,5,49.13,1,0.0,0.0,0.0,0.0,0.2,474747.0831534335,8.545
3476,33,49.07,10,0.6060606060606061,0.42424242424242425,0.3333333333333333,0.2727272727272727,0.9393939393939394,22.69904527875,0.605
3477,23,49.0,15,0.5217391304347826,0.08695652173913043,0.043478260869565216,0.0,0.6086956521739131,2750.9092482195,2.0
3478,1,48.78,1,1.0,0.0,0.0,0.0,0.0,83121.20374475901,48.78
3479,3,48.76,2,1.0,0.0,0.0,0.0,0.0,2319.2368135367506,16.580000000000002
3480,1,48.57,1,1.0,0.0,0.0,0.0,0.0,217.975788625,48.57
3481,2,48.559999999999995,2,1.0,0.5,0.5,0.5,1.0,22.204194876000003,24.28
3482,11,48.480000000000004,6,1.0,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.9090909090909091,26.831354228000002,3.22
3483,315,48.46000000000001,5,0.5238095238095238,0.2253968253968254,0.11428571428571428,0.1746031746031746,0.19682539682539682,3.8865864225,0.16
3484,1,48.39,1,1.0,1.0,1.0,0.0,1.0,8.685480489,48.39
3485,10,48.28,7,1.0,0.2,0.2,0.1,0.8,579.6188231545001,4.255
3486,4,48.26,2,0.75,0.5,0.5,0.25,0.75,18.1436682665,4.4
3487,7,48.239999999999995,3,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.8571428571428571,7.470567413,6.88
3488,3,48.150000000000006,2,1.0,0.0,0.0,0.0,0.0,36331.55582049675,15.8825
3489,3,47.93,1,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,19.282882402000002,20.650000000000002
3490,4,47.92,1,0.0,0.5,0.5,0.5,0.75,7.965280005,12.040000000000001
3491,139,47.9,1,0.39568345323741005,0.3237410071942446,0.08633093525179857,0.02877697841726619,0.4892086330935252,15.959273865,0.34
3492,19,47.89,8,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.2631578947368421,97578.50190560601,1.11125
3493,3,47.879999999999995,2,1.0,1.0,1.0,1.0,1.0,0.0,14.6175
3494,5,47.86,4,0.2,0.0,0.0,0.0,0.8,2163.2839948785004,11.495000000000001
3495,17,47.45,9,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.47058823529411764,0.7058823529411765,0.7393218210000001,2.74
3496,6,47.400000000000006,4,1.0,0.0,0.0,0.0,0.0,82308.0044084395,6.93
3497,20,47.24,11,0.8,0.2,0.2,0.25,0.6,4274.0268707840005,2.1
3498,3,47.22,2,1.0,1.0,1.0,0.0,0.6666666666666666,25.447856068000004,12.842500000000001
3499,2,47.22,2,1.0,0.5,0.5,0.5,0.5,17.339349714500003,23.61
3500,2,47.11,2,1.0,0.0,0.0,0.0,0.0,389201.5675971885,23.555
3501,15,47.1,6,0.9333333333333333,0.8,0.5333333333333333,0.13333333333333333,0.4666666666666667,9.252872741000001,3.325
3502,376,47.08,2,0.0,0.015957446808510637,0.013297872340425532,0.018617021276595744,0.14095744680851063,29271.1505445295,0.1
3503,2,47.06,1,1.0,0.0,0.0,0.0,0.0,56902.205906466006,23.53
3504,30,47.06,1,1.0,0.0,0.0,0.0,0.03333333333333333,3110.789319587,1.57
3505,1,46.980000000000004,1,1.0,0.0,0.0,0.0,0.0,136.384224405,46.980000000000004
3506,7,46.95,3,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,145.56904999300002,5.59
3507,7,46.91,6,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5714285714285714,2413.581896653,4.4925
3508,1,46.84,1,1.0,0.0,0.0,0.0,0.0,67.019492176,46.84
3509,2,46.83,1,1.0,1.0,1.0,0.5,1.0,22.7822051925,23.415
3510,5,46.75,2,1.0,0.4,0.2,0.2,0.4,14.85633580575,9.81
3511,2,46.7,1,1.0,0.5,0.5,0.5,1.0,13.718167086000001,23.35
3512,2,46.64,2,1.0,0.0,0.0,0.0,0.5,433399.82340608805,23.32
3513,7,46.53,1,1.0,0.0,0.0,0.0,0.0,1024.002806011,6.34
3514,11,46.5,7,0.09090909090909091,0.0,0.0,0.0,0.7272727272727273,33075.677471692004,3.66
3515,9,46.39,3,1.0,0.0,0.0,0.0,0.2222222222222222,60447.22318275001,4.695
3516,1,46.38,1,1.0,0.0,0.0,0.0,0.0,4694.508500101,46.38
3517,1,46.25,1,0.0,0.0,0.0,0.0,1.0,2648.36601363,46.25
3518,3,46.0,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.1144005825,16.5
3519,14,45.980000000000004,7,1.0,0.0,0.0,0.0,0.7857142857142857,332104.03951405804,2.61
3520,5,45.91,3,1.0,0.6,0.4,0.2,0.8,25.095025351,13.4
3521,1,45.87,1,1.0,0.0,0.0,0.0,1.0,107995.02025674401,45.87
3522,1,45.87,1,1.0,1.0,1.0,1.0,1.0,0.0,45.87
3523,22,45.86,1,0.9545454545454546,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,8.1132215725,0.93
3524,1,45.83,1,1.0,1.0,1.0,1.0,1.0,0.0,45.83
3525,2,45.82,1,0.0,0.0,0.0,0.0,1.0,58.022477471500004,22.91
3526,7,45.74,2,1.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,184.012137316,8.305
3527,457,45.7,2,0.2100656455142232,0.030634573304157548,0.0262582056892779,0.1487964989059081,0.0262582056892779,6.58080516325,0.1
3528,2,45.64,2,1.0,0.0,0.0,0.0,0.0,15553.2185025225,22.82
3529,2,45.629999999999995,2,1.0,0.5,0.5,0.5,1.0,911.9189867065,22.815
3530,1,45.62,1,0.0,1.0,1.0,0.0,1.0,1.017541183,45.62
3531,4,45.56,2,0.25,0.25,0.25,0.25,0.5,38.284056296,15.67
3532,4,45.56,2,0.75,0.5,0.5,0.25,0.75,259.77062171650005,12.02
3533,1,45.45,1,1.0,0.0,0.0,0.0,0.0,328207.83473070204,45.45
3534,5,45.45,3,1.0,0.6,0.6,0.6,1.0,677.408271386,8.88
3535,9,45.43000000000001,3,1.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6266573040000001,6.19
3536,1,45.43,1,0.0,0.0,0.0,0.0,0.0,11101.409577123,45.43
3537,18,45.42,5,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.2777777777777778,9225.3209579195,2.695
3538,2,45.42,2,1.0,0.0,0.0,0.0,1.0,263.9137870915,22.71
3539,3,45.28,2,1.0,0.0,0.0,0.0,1.0,193495.54320283973,14.435
3540,2,45.25,1,1.0,0.0,0.0,0.0,0.0,2.440160338,22.625
3541,1,45.1,1,1.0,0.0,0.0,0.0,0.0,1133.507333255,45.1
3542,1,45.08,1,0.0,0.0,0.0,0.0,0.0,173.436773608,45.08
3543,1,45.050000000000004,1,1.0,0.0,0.0,0.0,1.0,3.624816496,45.050000000000004
3544,60,45.02,1,0.9833333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.4166666666666667,291277.3408283325,0.44
3545,1,45.02,1,0.0,1.0,1.0,1.0,1.0,0.0,45.02
3546,4,45.019999999999996,2,1.0,0.0,0.0,0.0,0.0,11613.513391492002,10.61625
3547,4,45.0,3,1.0,0.5,0.5,0.5,0.75,1559.4369909680001,10.0
3548,3,45.0,2,1.0,0.0,0.0,0.0,0.0,16.685097719,12.5
3549,2,45.0,1,1.0,0.5,0.5,0.5,1.0,5.1103660315,22.5
3550,4,44.910000000000004,1,1.0,0.5,0.25,0.0,0.5,207.67695444050003,9.175
3551,2,44.71,1,1.0,0.0,0.0,0.0,0.5,633.9829721685,22.355
3552,1,44.7,1,1.0,0.0,0.0,0.0,0.0,40.208063904,44.7
3553,7,44.62,5,0.8571428571428571,0.14285714285714285,0.0,0.0,0.42857142857142855,515042.31545086706,5.76
3554,2,44.56,1,0.0,1.0,1.0,0.5,0.5,8.795863155000001,22.28
3555,1,44.5,1,0.0,0.0,0.0,0.0,0.0,2187.514548263,44.5
3556,12,44.5,8,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,22536.724806952,3.77
3557,7,44.44,3,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,37233.3371525795,6.83
3558,1,44.21,1,1.0,1.0,1.0,1.0,1.0,0.0,44.21
3559,1,44.09,1,1.0,0.0,0.0,0.0,0.0,319.898936884,44.09
3560,1,44.0,1,0.0,1.0,1.0,1.0,1.0,0.0,44.0
3561,25,44.0,1,1.0,0.0,0.0,0.0,0.12,26106.665509703,1.76
3562,2,43.96,2,0.0,1.0,1.0,1.0,1.0,0.4725918315,21.98
3563,5,43.92,2,0.0,0.6,0.4,0.0,0.6,23.691016686750004,9.14
3564,74,43.870000000000005,8,0.4594594594594595,0.5540540540540541,0.5,0.4594594594594595,0.9864864864864865,23.723009498750002,0.5175
3565,105,43.87,21,0.34285714285714286,0.4857142857142857,0.3523809523809524,0.2,0.9619047619047619,9.989275166,0.3
3566,24,43.86,15,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.375,4772.943222178001,1.54
3567,1,43.85,1,1.0,0.0,0.0,0.0,1.0,408.84230534000005,43.85
3568,2,43.78,1,1.0,0.0,0.0,0.0,0.0,191455.70601197652,21.89
3569,6,43.71,2,1.0,0.16666666666666666,0.0,0.0,0.16666666666666666,85488.50694663376,8.475
3570,13,43.66,3,1.0,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.46153846153846156,2.4977846715000003,4.82
3571,9,43.4,1,1.0,0.0,0.0,0.0,0.0,277.769244361,4.82
3572,1,43.38,1,1.0,0.0,0.0,0.0,0.0,38490.542767617,43.38
3573,1,43.24,1,1.0,1.0,1.0,1.0,1.0,0.0,43.24
3574,4,43.14,2,0.5,0.5,0.5,0.5,0.5,3250.7062982455004,10.785
3575,9,43.13,4,1.0,0.0,0.0,0.0,0.0,10725.82864304225,5.16
3576,13,43.08,9,0.6923076923076923,0.0,0.0,0.0,0.38461538461538464,913.4209998360001,2.32
3577,6,43.03,4,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8333333333333334,11.356431910000001,4.875
3578,4,43.0,1,0.5,1.0,1.0,1.0,1.0,0.20215770400000002,10.0
3579,6,43.0,4,1.0,0.0,0.0,0.0,0.5,91057.81531814451,5.5
3580,38,43.0,9,0.868421052631579,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.8947368421052632,64530.905946306004,1.0
3581,22,43.0,9,0.045454545454545456,0.6818181818181818,0.5909090909090909,0.13636363636363635,0.9545454545454546,7.829241539500001,1.5
3582,1,43.0,1,1.0,0.0,0.0,0.0,0.0,7049.04659152,43.0
3583,1,42.96,1,0.0,1.0,0.0,0.0,0.0,16.870933771,42.96
3584,66,42.93,11,0.9848484848484849,0.0,0.0,0.0,0.3181818181818182,313052.49517068604,0.45
3585,1,42.83,1,1.0,1.0,1.0,1.0,1.0,0.0,42.83
3586,3,42.760000000000005,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,22.368525139000003,15.215
3587,1,42.730000000000004,1,1.0,0.0,0.0,0.0,1.0,999.614623216,42.730000000000004
3588,1,42.72,1,1.0,1.0,1.0,0.0,1.0,8.837573196000001,42.72
3589,12,42.59,7,1.0,0.9166666666666666,0.75,0.5,0.6666666666666666,3.8625320340000004,4.075
3590,1,42.550000000000004,1,0.0,0.0,0.0,0.0,1.0,4.277841407,42.550000000000004
3591,5,42.53,4,1.0,0.6,0.4,0.4,0.6,2.9472702465,5.9925
3592,12,42.5,5,1.0,0.4166666666666667,0.25,0.3333333333333333,0.8333333333333334,13.576628784,3.0
3593,2,42.39,2,0.0,1.0,1.0,1.0,1.0,0.30230152650000003,21.195
3594,4,42.39,3,0.75,0.25,0.25,0.25,0.25,6.968665063,12.0
3595,4,42.36,3,0.0,0.5,0.25,0.25,1.0,7.496043241500001,9.68
3596,9,42.32,4,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.8888888888888888,1.4963427610000002,5.9025
3597,12,42.29,5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.25,0.75,7.715866567000001,4.04
3598,1,42.24,1,1.0,0.0,0.0,0.0,1.0,198.783718947,42.24
3599,8,42.03,6,1.0,1.0,1.0,0.875,1.0,0.0,1.7725
3600,25,41.940000000000005,16,1.0,0.32,0.28,0.2,0.72,60.300994853000006,1.6400000000000001
3601,17,41.9,9,1.0,0.0,0.0,0.0,0.23529411764705882,58887.734160372005,1.61
3602,1,41.89,1,1.0,0.0,0.0,0.0,1.0,42.016413594,41.89
3603,2,41.87,1,1.0,1.0,1.0,1.0,1.0,0.0,20.935
3604,5,41.86,1,0.0,0.0,0.0,0.0,0.2,840156.3117323045,7.5875
3605,5,41.76,3,0.0,0.2,0.2,0.2,0.2,23.115568355,7.01
3606,15,41.71,5,1.0,0.06666666666666667,0.06666666666666667,0.0,0.5333333333333333,9063.472464446,2.23
3607,3,41.63,2,1.0,0.0,0.0,0.0,0.0,32166.54588877975,13.352500000000001
3608,2,41.54,1,1.0,0.5,0.5,0.0,1.0,614.1156726175001,20.77
3609,19,41.54,9,0.8947368421052632,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2631578947368421,24.6943357395,1.71
3610,4,41.47,1,0.0,0.0,0.0,0.0,0.0,433383.55231909,9.450000000000001
3611,15,41.42,13,0.8666666666666667,0.5333333333333333,0.2,0.06666666666666667,0.6,29.4354713395,2.0
3612,171,41.370000000000005,8,0.25146198830409355,0.9766081871345029,0.9766081871345029,0.9649122807017544,1.0,0.0,0.12
3613,2,41.32,2,0.0,1.0,1.0,0.5,1.0,375.7687910935,20.66
3614,2,41.29,1,1.0,0.0,0.0,0.0,0.5,2510.889997133,20.645
3615,94,41.27,40,0.43617021276595747,0.031914893617021274,0.031914893617021274,0.010638297872340425,0.3829787234042553,44893.404497674,0.34
3616,5,41.27,4,1.0,0.0,0.0,0.0,0.8,119060.25491445401,8.0625
3617,3,41.22,2,1.0,0.0,0.0,0.0,0.0,22182.437016606753,13.74
3618,1,41.18,1,1.0,0.0,0.0,0.0,1.0,326863.736590336,41.18
3619,12,40.980000000000004,2,1.0,0.0,0.0,0.0,0.0,425259.35787032807,3.47125
3620,17,40.97,5,1.0,0.0,0.0,0.0,0.17647058823529413,1591.145599789,1.595
3621,1,40.96,1,0.0,0.0,0.0,0.0,0.0,87671.54014150001,40.96
3622,14,40.86,3,0.7857142857142857,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.35714285714285715,3.3177064755,3.21
3623,1,40.81,1,1.0,0.0,0.0,0.0,0.0,59905.203448732005,40.81
3624,6,40.76,4,1.0,0.0,0.0,0.0,0.0,42418.0029314635,6.3475
3625,40,40.660000000000004,1,1.0,0.0,0.0,0.0,0.15,1137.085442255,1.08
3626,2,40.61,1,0.0,1.0,0.5,0.0,1.0,61.710773327000005,20.305
3627,6,40.58,1,0.0,0.0,0.0,0.0,0.0,47.0581308,9.85
3628,1,40.56,1,0.0,0.0,0.0,0.0,0.0,12533.079365481,40.56
3629,4,40.56,1,1.0,0.25,0.25,0.0,0.75,278.54846230100003,10.165000000000001
3630,2,40.550000000000004,1,1.0,0.0,0.0,0.0,0.0,76494.955676045,20.275000000000002
3631,1,40.51,1,1.0,0.0,0.0,0.0,0.0,18601.713942142,40.51
3632,1,40.49,1,1.0,0.0,0.0,0.0,1.0,5988.352654998001,40.49
3633,3,40.32,1,0.0,0.0,0.0,0.0,0.0,14.725402382,13.44
3634,2,40.31,2,1.0,1.0,1.0,1.0,1.0,0.0,20.155
3635,15,40.22,7,0.6,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4666666666666667,478.027235263,2.1
3636,6,40.18,5,1.0,1.0,1.0,1.0,1.0,0.0,2.1
3637,1,40.06,1,1.0,0.0,0.0,0.0,1.0,420.208298848,40.06
3638,3,40.04,1,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,37.48992322,12.75
3639,2,40.0,1,0.5,1.0,1.0,1.0,1.0,0.0,20.0
3640,7,40.0,2,1.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5714285714285714,8.092027388750001,7.5
3641,2,40.0,1,1.0,0.0,0.0,0.0,0.5,54167.439433523505,20.0
3642,2,40.0,2,0.5,0.5,0.0,0.0,1.0,28843.38421737,20.0
3643,2,40.0,2,1.0,0.0,0.0,0.0,1.0,953.7055029105,20.0
3644,4,40.0,1,0.5,0.75,0.25,0.0,0.25,5.134514587,10.0
3645,4,40.0,2,1.0,0.25,0.25,0.25,0.5,1954.77784572275,10.0
3646,4,40.0,1,0.0,0.0,0.0,0.0,0.0,86.39526816450001,10.0
3647,20,40.0,1,1.0,0.0,0.0,0.0,0.25,25024.258177207,2.0
3648,3,40.0,1,0.0,0.0,0.0,0.0,0.3333333333333333,42.366034696,10.0
3649,1,40.0,1,1.0,0.0,0.0,0.0,0.0,34559.613249863,40.0
3650,1,39.980000000000004,1,1.0,1.0,1.0,1.0,1.0,0.0,39.980000000000004
3651,4,39.97,1,0.0,0.5,0.25,0.25,0.5,13.695222526,11.435
3652,3,39.97,3,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,8.734353269000001,10.66
3653,1,39.96,1,0.0,1.0,1.0,1.0,1.0,0.0,39.96
3654,7,39.93,1,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,1305.4936439580001,5.82
3655,11,39.92,1,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,1.0,5943.332111069,2.09
3656,1,39.83,1,0.0,1.0,1.0,0.0,1.0,18.681317015,39.83
3657,13,39.81,5,1.0,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.6153846153846154,10.737036781,3.79
3658,11,39.72,6,0.9090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,132994.627588673,3.0300000000000002
