ts,open,high,low,close,volume,n_trades,dtm
1784300400,854.84,885.96,847.0,884.37,55830.88,19197,2026-07-17T15:00:00.000000
1784304000,884.09,897.39,878.91,893.59,46972.104,14847,2026-07-17T16:00:00.000000
1784307600,893.67,903.7,882.95,884.19,27192.783,9672,2026-07-17T17:00:00.000000
1784311200,884.1,886.18,869.1,871.9,20305.353,7610,2026-07-17T18:00:00.000000
1784314800,872.13,872.15,849.37,849.74,34966.255,10458,2026-07-17T19:00:00.000000
1784318400,849.89,853.04,842.87,845.25,10663.019,7693,2026-07-17T20:00:00.000000
1784322000,845.41,846.59,839.18,839.32,6133.978,4303,2026-07-17T21:00:00.000000
1784325600,839.32,841.63,836.05,839.38,6102.727,3531,2026-07-17T22:00:00.000000
1784329200,839.44,846.1,839.44,844.55,6053.722,3516,2026-07-17T23:00:00.000000
1784332800,844.45,847.13,842.61,846.21,2544.432,2736,2026-07-18T00:00:00.000000
1784336400,846.07,847.81,845.61,847.1,1347.743,1681,2026-07-18T01:00:00.000000
1784340000,846.62,847.79,845.2,846.4,1076.809,1317,2026-07-18T02:00:00.000000
1784343600,846.0,847.27,845.83,846.89,653.239,1178,2026-07-18T03:00:00.000000
1784347200,846.88,847.8,845.55,846.31,627.513,884,2026-07-18T04:00:00.000000
1784350800,846.34,847.54,845.32,846.07,640.562,851,2026-07-18T05:00:00.000000
1784354400,846.11,846.25,843.74,844.66,962.031,1060,2026-07-18T06:00:00.000000
1784358000,844.61,845.79,843.77,845.41,763.624,1184,2026-07-18T07:00:00.000000
1784361600,845.48,845.52,844.07,845.0,799.939,1013,2026-07-18T08:00:00.000000
1784365200,844.99,845.39,841.93,842.9,776.675,1003,2026-07-18T09:00:00.000000
1784368800,842.86,843.67,842.09,842.86,460.636,777,2026-07-18T10:00:00.000000
1784372400,842.87,843.26,840.89,842.25,1481.755,1487,2026-07-18T11:00:00.000000
1784376000,842.2,842.46,840.01,841.02,749.635,970,2026-07-18T12:00:00.000000
1784379600,841.14,844.16,840.42,842.83,1067.465,1207,2026-07-18T13:00:00.000000
1784383200,842.83,843.23,840.18,841.35,1527.837,1643,2026-07-18T14:00:00.000000
1784386800,841.32,841.61,839.4,839.93,1328.047,2014,2026-07-18T15:00:00.000000
1784390400,839.9,840.08,836.79,839.76,1171.37,1530,2026-07-18T16:00:00.000000
1784394000,839.75,839.83,837.25,838.41,1953.997,1568,2026-07-18T17:00:00.000000
1784397600,838.38,840.71,837.18,837.58,952.629,1112,2026-07-18T18:00:00.000000
1784401200,837.39,837.96,837.05,837.44,686.422,1270,2026-07-18T19:00:00.000000
1784404800,837.49,840.33,836.57,839.56,2149.37,1998,2026-07-18T20:00:00.000000
1784408400,839.54,841.59,838.38,841.06,769.311,1216,2026-07-18T21:00:00.000000
1784412000,841.07,841.32,838.25,838.92,1623.082,1690,2026-07-18T22:00:00.000000
1784415600,838.95,840.34,838.51,839.05,1217.213,1424,2026-07-18T23:00:00.000000
1784419200,838.99,843.25,838.99,842.84,1102.621,1510,2026-07-19T00:00:00.000000
1784422800,842.85,844.43,841.47,844.34,1661.494,1723,2026-07-19T01:00:00.000000
1784426400,844.34,845.8,842.15,844.25,3300.891,2768,2026-07-19T02:00:00.000000
1784430000,844.29,845.0,842.81,844.43,1369.269,1302,2026-07-19T03:00:00.000000
1784433600,844.43,846.71,843.8,844.92,1406.695,1462,2026-07-19T04:00:00.000000
1784437200,845.06,845.92,844.55,845.26,1767.908,1383,2026-07-19T05:00:00.000000
1784440800,845.26,846.05,844.78,845.74,1030.071,1236,2026-07-19T06:00:00.000000
1784444400,845.7,847.5,845.29,846.5,1348.739,1393,2026-07-19T07:00:00.000000
1784448000,846.6,852.16,846.5,851.68,2819.893,2234,2026-07-19T08:00:00.000000
1784451600,851.75,851.81,846.83,849.79,1767.4,1692,2026-07-19T09:00:00.000000
1784455200,849.97,850.95,847.23,849.5,2849.608,2281,2026-07-19T10:00:00.000000
1784458800,849.99,850.97,846.12,847.07,1903.592,1414,2026-07-19T11:00:00.000000
1784462400,846.7,850.47,846.3,849.77,1427.886,1166,2026-07-19T12:00:00.000000
1784466000,849.71,852.69,849.28,852.25,2153.242,1481,2026-07-19T13:00:00.000000
1784469600,852.11,852.13,849.0,850.42,1009.701,1050,2026-07-19T14:00:00.000000
1784473200,850.33,851.08,849.42,849.78,1047.386,987,2026-07-19T15:00:00.000000
1784476800,849.74,850.23,846.59,847.42,1569.326,1366,2026-07-19T16:00:00.000000
1784480400,847.55,853.76,846.88,851.65,2551.461,1906,2026-07-19T17:00:00.000000
1784484000,851.62,852.69,848.62,852.28,2515.517,1852,2026-07-19T18:00:00.000000
1784487600,852.44,855.24,851.92,854.92,1848.845,1600,2026-07-19T19:00:00.000000
1784491200,854.92,855.22,853.15,853.64,646.503,901,2026-07-19T20:00:00.000000
1784494800,853.63,855.1,852.21,853.22,851.578,1026,2026-07-19T21:00:00.000000
1784498400,853.07,867.76,848.96,866.06,6079.159,5068,2026-07-19T22:00:00.000000
1784502000,866.35,867.08,855.85,861.43,6706.722,6001,2026-07-19T23:00:00.000000
1784505600,861.45,881.54,854.26,861.47,19542.733,11287,2026-07-20T00:00:00.000000
1784509200,861.56,870.71,846.6,851.51,9644.18,5548,2026-07-20T01:00:00.000000
1784512800,851.12,861.49,849.18,859.15,5552.439,3670,2026-07-20T02:00:00.000000
1784516400,859.39,866.5,856.3,863.02,4298.739,2807,2026-07-20T03:00:00.000000
1784520000,863.17,871.49,859.79,867.65,4003.749,2890,2026-07-20T04:00:00.000000
1784523600,867.82,868.36,856.9,859.13,3521.513,2393,2026-07-20T05:00:00.000000
1784527200,859.37,861.17,850.94,856.97,5136.352,3390,2026-07-20T06:00:00.000000
1784530800,856.98,869.55,855.64,867.52,5749.909,3086,2026-07-20T07:00:00.000000
1784534400,867.5,877.0,865.4,870.66,26233.168,8850,2026-07-20T08:00:00.000000
1784538000,870.87,884.02,869.97,880.27,11401.706,6951,2026-07-20T09:00:00.000000
1784541600,880.28,889.27,877.8,883.47,9394.753,5801,2026-07-20T10:00:00.000000
1784545200,883.59,896.0,883.56,895.74,13696.902,7762,2026-07-20T11:00:00.000000
1784548800,895.73,895.98,878.63,882.31,10305.862,5833,2026-07-20T12:00:00.000000
1784552400,882.33,898.79,876.5,881.24,48958.764,15766,2026-07-20T13:00:00.000000
1784556000,881.22,888.19,866.83,870.94,28258.704,11407,2026-07-20T14:00:00.000000
1784559600,870.91,894.64,868.65,892.98,17992.796,7368,2026-07-20T15:00:00.000000
1784563200,892.96,900.91,886.21,889.4,8828.348,4397,2026-07-20T16:00:00.000000
1784566800,889.3,892.21,883.35,886.78,9345.051,3401,2026-07-20T17:00:00.000000
1784570400,887.08,888.68,871.5,873.2,7628.2,4145,2026-07-20T18:00:00.000000
1784574000,873.1,874.58,859.35,866.16,17393.833,6903,2026-07-20T19:00:00.000000
1784577600,866.35,872.73,864.78,871.59,6171.476,3364,2026-07-20T20:00:00.000000
1784581200,871.6,873.48,870.04,872.32,3180.331,2876,2026-07-20T21:00:00.000000
1784584800,872.36,872.76,868.0,872.44,5302.208,3263,2026-07-20T22:00:00.000000
1784588400,872.29,877.17,870.97,872.71,7626.311,4452,2026-07-20T23:00:00.000000
1784592000,872.69,884.5,867.53,877.92,11518.164,7458,2026-07-21T00:00:00.000000
1784595600,877.5,889.34,877.47,884.98,6396.179,4817,2026-07-21T01:00:00.000000
1784599200,884.98,889.67,880.63,889.67,7982.149,4733,2026-07-21T02:00:00.000000
1784602800,889.41,906.0,889.36,905.0,15441.436,6805,2026-07-21T03:00:00.000000
1784606400,904.7,910.02,899.45,899.57,10281.808,5870,2026-07-21T04:00:00.000000
1784610000,899.7,904.92,895.29,902.2,10523.234,6027,2026-07-21T05:00:00.000000
1784613600,902.04,912.52,901.99,912.52,14093.862,6009,2026-07-21T06:00:00.000000
1784617200,912.48,913.7,907.94,912.22,9372.6,5144,2026-07-21T07:00:00.000000
1784620800,912.26,923.47,911.31,917.84,51812.768,14492,2026-07-21T08:00:00.000000
1784624400,917.84,920.49,915.2,915.88,6196.588,4508,2026-07-21T09:00:00.000000
1784628000,915.93,927.08,915.93,919.45,8342.705,5974,2026-07-21T10:00:00.000000
1784631600,919.57,922.65,915.72,918.72,15008.328,5728,2026-07-21T11:00:00.000000
1784635200,918.79,920.79,913.46,919.38,6842.477,4074,2026-07-21T12:00:00.000000
1784638800,919.42,945.63,917.77,933.49,52732.255,15242,2026-07-21T13:00:00.000000
1784642400,933.92,947.98,917.43,945.97,34324.348,11749,2026-07-21T14:00:00.000000
1784646000,945.97,959.0,945.67,952.66,39382.745,11822,2026-07-21T15:00:00.000000
1784649600,952.74,980.24,951.71,976.92,77457.04,15999,2026-07-21T16:00:00.000000
1784653200,976.93,982.29,970.5,972.54,26621.216,7893,2026-07-21T17:00:00.000000
1784656800,972.55,978.73,968.64,973.4,18350.894,5513,2026-07-21T18:00:00.000000
1784660400,973.6,974.97,961.14,970.21,16103.225,7046,2026-07-21T19:00:00.000000
1784664000,970.05,978.91,968.9,978.71,15753.174,6315,2026-07-21T20:00:00.000000
1784667600,978.77,987.68,978.42,978.9,14125.523,6563,2026-07-21T21:00:00.000000
1784671200,978.93,985.04,976.41,982.68,11566.291,5259,2026-07-21T22:00:00.000000
1784674800,982.68,987.69,980.49,986.53,9709.449,4980,2026-07-21T23:00:00.000000
1784678400,986.7,994.96,974.5,978.28,13673.769,7877,2026-07-22T00:00:00.000000
1784682000,978.03,984.4,972.18,976.21,7198.354,4562,2026-07-22T01:00:00.000000
1784685600,976.53,978.96,968.0,968.19,9685.711,4786,2026-07-22T02:00:00.000000
1784689200,968.19,970.93,961.36,964.77,12229.31,6066,2026-07-22T03:00:00.000000
1784692800,964.8,970.43,961.5,963.91,8059.066,3962,2026-07-22T04:00:00.000000
1784696400,963.9,964.0,947.92,951.76,23312.399,9720,2026-07-22T05:00:00.000000
1784700000,951.59,953.45,937.27,951.28,26006.382,9581,2026-07-22T06:00:00.000000
1784703600,950.97,951.0,942.24,946.22,4720.57,3429,2026-07-22T07:00:00.000000
1784707200,946.31,952.26,941.1,944.93,10609.549,6465,2026-07-22T08:00:00.000000
1784710800,944.84,950.93,941.89,945.35,7708.117,4389,2026-07-22T09:00:00.000000
1784714400,945.58,948.45,940.02,943.84,21887.134,6905,2026-07-22T10:00:00.000000
1784718000,943.83,946.27,928.77,933.9,16258.329,7725,2026-07-22T11:00:00.000000
1784721600,933.81,934.9,923.89,929.06,19550.663,8957,2026-07-22T12:00:00.000000
1784725200,929.06,973.73,929.03,971.86,74641.723,17193,2026-07-22T13:00:00.000000
1784728800,971.95,978.69,962.65,967.66,68004.49,15157,2026-07-22T14:00:00.000000
1784732400,967.7,975.95,967.7,973.31,16266.667,7149,2026-07-22T15:00:00.000000
1784736000,973.41,978.53,969.6,973.4,10553.812,4936,2026-07-22T16:00:00.000000
1784739600,973.3,982.14,970.71,972.72,9379.764,4493,2026-07-22T17:00:00.000000
1784743200,973.05,974.61,963.85,968.88,10196.378,5949,2026-07-22T18:00:00.000000
1784746800,968.8,979.18,958.81,960.28,34004.601,7852,2026-07-22T19:00:00.000000
1784750400,960.28,980.17,951.19,974.99,73041.135,15428,2026-07-22T20:00:00.000000
1784754000,974.85,987.44,974.75,979.11,34471.99,10661,2026-07-22T21:00:00.000000
1784757600,979.58,981.55,970.69,974.4,33491.324,9606,2026-07-22T22:00:00.000000
1784761200,974.28,983.84,968.8,983.78,11589.064,6341,2026-07-22T23:00:00.000000
1784764800,983.78,993.92,980.71,987.73,14964.17,8596,2026-07-23T00:00:00.000000
1784768400,987.67,992.51,973.21,973.4,12362.732,8357,2026-07-23T01:00:00.000000
1784772000,973.4,976.99,963.16,971.83,12731.204,6773,2026-07-23T02:00:00.000000
1784775600,971.87,977.96,965.05,974.6,7268.408,4205,2026-07-23T03:00:00.000000
1784779200,974.32,981.15,969.57,976.98,6232.985,3314,2026-07-23T04:00:00.000000
1784782800,977.48,983.79,970.38,972.6,7396.257,4244,2026-07-23T05:00:00.000000
1784786400,972.59,978.95,970.94,974.54,4818.02,3308,2026-07-23T06:00:00.000000
1784790000,974.49,974.77,966.33,972.56,5630.862,3258,2026-07-23T07:00:00.000000
1784793600,972.75,990.22,965.72,989.39,31102.961,13417,2026-07-23T08:00:00.000000
1784797200,989.5,998.51,986.39,990.25,19895.766,9976,2026-07-23T09:00:00.000000
1784800800,990.29,992.78,986.73,989.93,10024.595,6152,2026-07-23T10:00:00.000000
1784804400,990.03,992.63,970.82,978.13,22803.526,14776,2026-07-23T11:00:00.000000
1784808000,978.18,978.44,961.4,968.01,25841.089,10464,2026-07-23T12:00:00.000000
1784811600,968.07,1001.0,957.63,978.96,77025.349,20823,2026-07-23T13:00:00.000000
1784815200,978.95,1000.3,978.95,990.49,42005.493,15945,2026-07-23T14:00:00.000000
1784818800,990.65,993.58,978.95,990.21,39047.58,14763,2026-07-23T15:00:00.000000
1784822400,990.21,1011.6,986.52,994.56,58531.489,18369,2026-07-23T16:00:00.000000
1784826000,994.41,1001.8,989.79,992.38,14175.054,8198,2026-07-23T17:00:00.000000
1784829600,992.38,995.76,981.64,984.55,10085.274,7695,2026-07-23T18:00:00.000000
1784833200,984.55,993.59,976.51,989.29,20982.365,11388,2026-07-23T19:00:00.000000
1784836800,989.6,1001.8,987.72,994.35,15753.653,8334,2026-07-23T20:00:00.000000
1784840400,994.36,997.13,985.33,988.64,8818.745,4783,2026-07-23T21:00:00.000000
1784844000,988.68,989.29,981.4,988.65,11454.534,6005,2026-07-23T22:00:00.000000
1784847600,988.72,989.23,984.69,986.86,8754.2,4646,2026-07-23T23:00:00.000000
1784851200,987.0,991.0,975.71,979.76,13815.635,6632,2026-07-24T00:00:00.000000
1784854800,980.24,987.88,979.45,979.78,5820.328,3466,2026-07-24T01:00:00.000000
1784858400,979.67,982.31,961.73,963.35,9734.321,5973,2026-07-24T02:00:00.000000
1784862000,963.45,972.99,961.0,962.16,6829.563,3831,2026-07-24T03:00:00.000000
1784865600,962.22,973.3,959.83,972.75,16639.793,6218,2026-07-24T04:00:00.000000
1784869200,972.85,979.35,970.26,971.66,12317.506,8423,2026-07-24T05:00:00.000000
1784872800,971.54,972.49,964.5,972.0,14797.295,8208,2026-07-24T06:00:00.000000
1784876400,972.0,980.98,971.85,979.0,14752.794,7482,2026-07-24T07:00:00.000000
1784880000,979.04,980.14,968.38,971.98,30989.967,11279,2026-07-24T08:00:00.000000
1784883600,972.1,978.99,970.51,978.71,14438.12,9081,2026-07-24T09:00:00.000000
1784887200,978.9,979.05,969.5,971.6,7618.373,4815,2026-07-24T10:00:00.000000
1784890800,971.52,977.64,968.71,975.8,8186.042,4559,2026-07-24T11:00:00.000000
1784894400,975.98,986.67,972.15,972.39,11570.428,5847,2026-07-24T12:00:00.000000
1784898000,972.5,976.54,930.91,934.32,54325.049,17592,2026-07-24T13:00:00.000000
1784901600,934.11,940.58,920.59,935.62,58673.479,16847,2026-07-24T14:00:00.000000
1784905200,935.65,947.42,927.84,946.02,55409.222,18906,2026-07-24T15:00:00.000000
1784908800,946.24,951.18,932.89,935.46,22390.654,9299,2026-07-24T16:00:00.000000
1784912400,935.41,939.4,928.48,929.65,13474.185,7208,2026-07-24T17:00:00.000000
1784916000,929.65,930.98,910.45,915.45,18400.671,9543,2026-07-24T18:00:00.000000
1784919600,915.65,923.23,904.87,921.56,20679.717,8642,2026-07-24T19:00:00.000000
1784923200,920.96,926.08,916.46,921.33,7127.052,4065,2026-07-24T20:00:00.000000
1784926800,921.17,921.18,911.02,911.74,6777.444,3106,2026-07-24T21:00:00.000000
1784930400,912.3,916.06,911.58,912.76,5998.163,2732,2026-07-24T22:00:00.000000
1784934000,912.81,915.0,906.41,911.19,11683.892,5634,2026-07-24T23:00:00.000000
1784937600,911.19,923.05,911.19,917.7,4811.017,5384,2026-07-25T00:00:00.000000
1784941200,917.8,919.05,915.95,918.19,1527.738,1925,2026-07-25T01:00:00.000000
1784944800,918.18,927.83,917.08,924.64,2766.067,2760,2026-07-25T02:00:00.000000
1784948400,924.27,928.61,922.33,924.55,3206.722,2613,2026-07-25T03:00:00.000000
1784952000,924.59,928.37,924.03,924.03,1792.63,2269,2026-07-25T04:00:00.000000
1784955600,924.03,924.96,922.98,923.4,609.662,1180,2026-07-25T05:00:00.000000
1784959200,923.49,926.21,923.33,925.79,736.377,873,2026-07-25T06:00:00.000000
1784962800,925.75,926.25,923.68,923.86,825.563,901,2026-07-25T07:00:00.000000
1784966400,923.83,925.94,923.41,925.94,1116.068,996,2026-07-25T08:00:00.000000
1784970000,925.8,926.18,920.56,922.71,1614.035,1344,2026-07-25T09:00:00.000000
1784973600,922.72,925.12,922.68,924.53,849.437,1085,2026-07-25T10:00:00.000000
1784977200,924.52,925.15,922.34,924.72,415.531,683,2026-07-25T11:00:00.000000
1784980800,924.72,927.51,924.67,926.22,2101.727,1904,2026-07-25T12:00:00.000000
1784984400,926.18,927.52,924.83,924.99,432.499,771,2026-07-25T13:00:00.000000
1784988000,924.96,925.84,924.01,925.7,855.07,885,2026-07-25T14:00:00.000000
1784991600,925.7,925.89,923.93,923.97,580.964,869,2026-07-25T15:00:00.000000
1784995200,923.98,927.96,923.86,926.03,1104.859,1357,2026-07-25T16:00:00.000000
1784998800,926.02,930.22,925.89,929.55,1132.846,1509,2026-07-25T17:00:00.000000
1785002400,929.53,930.76,928.87,929.02,612.339,954,2026-07-25T18:00:00.000000
1785006000,929.01,931.98,928.29,931.61,479.901,899,2026-07-25T19:00:00.000000
1785009600,931.34,932.24,931.25,931.29,360.071,436,2026-07-25T20:00:00.000000
1785013200,931.44,932.76,930.52,930.6,864.773,643,2026-07-25T21:00:00.000000
1785016800,930.48,933.36,930.18,932.79,1205.232,1048,2026-07-25T22:00:00.000000
1785020400,932.63,934.49,932.25,933.5,1044.807,1317,2026-07-25T23:00:00.000000
1785024000,933.21,934.34,931.52,932.3,1749.764,1576,2026-07-26T00:00:00.000000
1785027600,932.23,936.98,932.02,934.31,2179.11,1881,2026-07-26T01:00:00.000000
1785031200,934.2,935.86,933.52,935.44,831.826,1007,2026-07-26T02:00:00.000000
1785034800,935.37,937.38,933.48,935.3,1564.346,1486,2026-07-26T03:00:00.000000
1785038400,935.28,938.25,935.02,937.17,1398.76,1448,2026-07-26T04:00:00.000000
1785042000,937.08,937.08,933.81,935.56,934.071,952,2026-07-26T05:00:00.000000
1785045600,935.44,938.68,934.94,938.15,1750.589,1137,2026-07-26T06:00:00.000000
1785049200,938.1,938.93,935.66,938.34,3734.546,2907,2026-07-26T07:00:00.000000
1785052800,938.34,939.11,935.69,938.7,1738.68,1524,2026-07-26T08:00:00.000000
1785056400,938.67,939.21,936.9,938.93,1765.091,1519,2026-07-26T09:00:00.000000
1785060000,939.06,945.15,938.92,943.77,4156.973,3097,2026-07-26T10:00:00.000000
1785063600,943.94,946.39,942.63,945.19,1740.8,1566,2026-07-26T11:00:00.000000
1785067200,945.1,945.55,940.59,941.5,2148.344,1631,2026-07-26T12:00:00.000000
1785070800,941.46,944.77,940.5,944.19,1250.12,1283,2026-07-26T13:00:00.000000
1785074400,944.31,946.77,942.14,942.5,1442.775,1897,2026-07-26T14:00:00.000000
1785078000,942.51,944.64,941.62,942.72,836.782,1080,2026-07-26T15:00:00.000000
1785081600,942.72,944.59,941.31,942.96,743.326,1131,2026-07-26T16:00:00.000000
1785085200,942.95,943.36,941.22,943.16,909.233,892,2026-07-26T17:00:00.000000
1785088800,943.26,943.72,942.33,942.89,540.065,522,2026-07-26T18:00:00.000000
1785092400,942.9,942.92,938.47,938.56,3035.68,1225,2026-07-26T19:00:00.000000
1785096000,938.56,938.96,937.1,938.96,888.964,752,2026-07-26T20:00:00.000000
1785099600,938.95,941.7,938.21,940.87,498.946,573,2026-07-26T21:00:00.000000
1785103200,941.22,951.34,941.22,947.63,7844.497,5503,2026-07-26T22:00:00.000000
1785106800,947.7,953.18,946.05,953.09,6990.051,4597,2026-07-26T23:00:00.000000
1785110400,953.01,953.88,937.98,941.08,18430.779,9360,2026-07-27T00:00:00.000000
1785114000,941.55,944.3,932.34,941.86,10288.096,5462,2026-07-27T01:00:00.000000
1785117600,942.49,947.07,939.2,942.2,5653.896,3171,2026-07-27T02:00:00.000000
1785121200,941.92,946.99,940.17,943.04,3754.973,1767,2026-07-27T03:00:00.000000
1785124800,943.27,948.91,941.54,947.82,2956.873,2079,2026-07-27T04:00:00.000000
1785128400,947.77,957.29,947.56,953.17,9607.864,4235,2026-07-27T05:00:00.000000
1785132000,953.13,960.36,952.57,960.01,10636.555,5514,2026-07-27T06:00:00.000000
1785135600,960.01,961.31,954.38,954.82,5394.411,4262,2026-07-27T07:00:00.000000
1785139200,954.83,958.43,947.11,952.89,12951.585,7952,2026-07-27T08:00:00.000000
1785142800,952.53,955.76,950.54,953.0,4444.358,3276,2026-07-27T09:00:00.000000
1785146400,952.84,953.2,947.45,949.38,3685.14,2765,2026-07-27T10:00:00.000000
1785150000,948.97,949.31,934.89,939.75,7048.15,4959,2026-07-27T11:00:00.000000
1785153600,940.18,943.76,931.12,941.85,7501.658,4495,2026-07-27T12:00:00.000000
1785157200,942.33,943.75,907.18,909.22,77739.343,22547,2026-07-27T13:00:00.000000
1785160800,909.29,911.14,855.56,878.38,130785.968,41963,2026-07-27T14:00:00.000000
1785164400,878.18,881.75,863.97,877.03,69545.276,22683,2026-07-27T15:00:00.000000
1785168000,877.14,887.47,866.54,867.81,62706.958,18420,2026-07-27T16:00:00.000000
1785171600,867.81,881.41,865.6,881.28,24595.952,12211,2026-07-27T17:00:00.000000
1785175200,881.29,892.56,877.45,892.2,28330.812,10160,2026-07-27T18:00:00.000000
1785178800,892.19,900.24,884.87,900.08,24280.894,11513,2026-07-27T19:00:00.000000
1785182400,899.66,900.76,894.61,895.43,9662.656,4744,2026-07-27T20:00:00.000000
1785186000,895.37,897.68,890.15,890.46,5476.208,3843,2026-07-27T21:00:00.000000
1785189600,890.32,891.05,880.61,881.87,16479.63,7815,2026-07-27T22:00:00.000000
1785193200,881.82,884.73,875.88,884.19,19071.859,9291,2026-07-27T23:00:00.000000
1785196800,884.22,891.31,868.29,869.86,16393.775,9653,2026-07-28T00:00:00.000000
1785200400,869.93,875.4,862.5,868.65,9782.483,6921,2026-07-28T01:00:00.000000
1785204000,868.76,872.84,863.27,866.56,7192.488,4054,2026-07-28T02:00:00.000000
1785207600,866.58,870.8,858.01,867.92,8381.732,4521,2026-07-28T03:00:00.000000
1785211200,867.61,868.32,860.77,861.62,6070.289,2636,2026-07-28T04:00:00.000000
1785214800,861.55,864.75,849.66,850.96,11771.473,5190,2026-07-28T05:00:00.000000
1785218400,851.2,856.66,845.05,855.82,9909.084,5014,2026-07-28T06:00:00.000000
1785222000,855.9,859.79,851.42,854.25,9879.88,3714,2026-07-28T07:00:00.000000
1785225600,854.35,865.48,849.19,858.63,22087.802,11779,2026-07-28T08:00:00.000000
1785229200,858.43,861.87,851.0,854.01,10519.562,6701,2026-07-28T09:00:00.000000
