block,rule,trig_rate,lat_ms,metric,point,lo95,hi95,se_boot,bias,vs_base,vs_base_lo,vs_base_hi,vs_other,vs_other_lo,vs_other_hi
1,スコア,0.01,200,mk,-1.1376850530619824,-1.1954638804378597,-1.0795707861453374,0.029775017151307984,0.0008317326565117078,0.027914353508197598,0.018151993851131625,0.036979304940006674,0.028654464901013643,0.018034596383272185,0.03832427544417665
1,無作為,0.01,200,ev,-0.1798620511908896,-0.2133769915683986,-0.14637475243216033,0.01720370029500103,0.000057020092932819066,0.009706824310623974,0.007589655704441358,0.011848997574041162,-0.010335016555579807,-0.014569858373264317,-0.006431842872064861
1,無作為,0.01,200,mk,-1.166339517962996,-1.228585349920107,-1.1024524777803408,0.0324122204109038,0.0010014207928239482,-0.0007401113928160452,-0.004036362536606042,0.002680162608542696,-0.028654464901013643,-0.03832427544417665,-0.018034596383272185
1,スコア,0.02,65,ev,-0.1500663864868859,-0.17572680604049612,-0.12444416092803283,0.013106008246493987,0.00008748915560125026,0.03950248901462769,0.028635686681566175,0.05132453244597539,0.018302207456811076,0.011458714411773836,0.025925609127796737
1,スコア,0.02,65,mk,-1.0904665966925922,-1.1422270251301279,-1.0388126582502377,0.02662048374955107,0.0006920709345628051,0.07513280987758786,0.056358311929957355,0.09305357240543934,0.07791835341889275,0.05662472755765548,0.0989421329671457
1,スコア,0.1,0,ev,-0.08790340781142154,-0.10089048172100147,-0.07481113678853966,0.006653977426659288,0.00008276992241278147,0.10166546769009203,0.0772275404338965,0.12787944422816952,0.025844259927266272,0.016489610990134126,0.036407958028978074
1,スコア,0.1,0,mk,-0.9617545925553922,-1.0071736547689427,-0.9180604636418969,0.02278071202871784,0.000165653994976811,0.20384481401478782,0.1693155905136019,0.23524232650975982,0.2168671744740195,0.17369420186850199,0.2588060563230332
1,無作為,0.05,130,ev,-0.14660215365537368,-0.17349253552283342,-0.12011656645692954,0.013654964383528995,0.00004282858317158911,0.042966721846139894,0.033845591372233946,0.05218186243275416,-0.021604569075179172,-0.03147976195847723,-0.013131156038771616
1,無作為,0.05,130,mk,-1.1759685024573316,-1.243839602879034,-1.1075625184739495,0.03488024633787601,0.0009325637586212743,-0.010369095887151625,-0.022979668979554745,0.0011741508861628112,-0.11376478563423564,-0.14091905727182683,-0.0862948496873418
1,無作為,0.2,65,ev,-0.08090306905533634,-0.09489567870872295,-0.06712083169955119,0.007080040930138983,0.00001832913809123038,0.10866580644617724,0.08657914975842218,0.1307995761490484,-0.018695638108881238,-0.026014285296503164,-0.01216024197363325
1,無作為,0.2,65,mk,-1.1729742364277074,-1.2527983116202306,-1.0910754412382122,0.041232938757027555,0.0007047452800628129,-0.007374829857527354,-0.039157516808232956,0.024036644129622226,-0.257657480800614,-0.29847764111650227,-0.21629765528543068
1,無作為,0.1,200,ev,-0.125100493795555,-0.14745967931039664,-0.10292515985654489,0.011418709866914267,0.0000391117540109176,0.06446838170595859,0.0510426204314962,0.07805933892848829,-0.018085197464051322,-0.026139750680500826,-0.011017292479768452
1,無作為,0.1,200,mk,-1.19147219055391,-1.26180592362019,-1.119617511321938,0.0361155600182351,0.0009455112757259521,-0.025872783983730052,-0.04329902596384472,-0.00853111511925514,-0.12211425298130218,-0.1427833040282171,-0.09864193052602181
1,スコア,0.01,130,ev,-0.16670173873667116,-0.19633618541104728,-0.1369930504541225,0.015228682266558767,0.00007373716194591928,0.022867136764842422,0.016329635349372585,0.029907597364365053,0.012206727766008924,0.007673085200221348,0.017098874507374708
1,スコア,0.01,130,mk,-1.126994127310699,-1.1832289860100658,-1.0703963322764989,0.02900208020357607,0.000818481692207218,0.038605279259481096,0.02663851302294834,0.04985838339843363,0.038592181436984285,0.025596937049092845,0.05073487884591381
1,無作為,0.2,130,ev,-0.08703093825732548,-0.10227409902889618,-0.07214858993223901,0.007674733248145067,0.00001947273133612315,0.1025379372441881,0.08169696730099849,0.12346295087204583,-0.016390663887766874,-0.022967987053829814,-0.010516556428456055
1,無作為,0.2,130,mk,-1.186937445749594,-1.2663345323891908,-1.1063475593705137,0.0407870117816375,0.0007399436599275777,-0.021338039179414015,-0.05289506183041222,0.009672455669837475,-0.2088175691513634,-0.2391225234187484,-0.1764649856721701
1,スコア,0.01,0,ev,-0.1637307510243798,-0.1926600758948959,-0.13486203105547598,0.014845824418343905,0.00007566990854177003,0.025838124477133767,0.01843575521830323,0.03374715340024682,0.01422557773259453,0.009003397212867524,0.019861763428213355
1,スコア,0.01,0,mk,-1.1128104228681244,-1.1673544170106718,-1.0581996992832796,0.02802274763360573,0.0007842941394449188,0.05278898370205565,0.03783125743619282,0.06673124752623846,0.05228615664558944,0.03643885860192631,0.06725253970938518
1,無作為,0.02,200,ev,-0.17150193961058072,-0.20318518020614923,-0.13977811063580742,0.016307148834863838,0.000054140003762720434,0.01806693589093286,0.01421656898926631,0.02197725818972306,-0.013955635380464071,-0.019818496172806833,-0.008710587215434051
