var,day_type,lag,lag_ms,n_days,rho,lo,hi,rho_null
OBI,立会日,37,7400,68,0.28236540575195196,0.21922853132888648,0.33340285108447487,0.0001625146083529438
OBI,立会日,38,7600,68,0.2802017411028661,0.21724460445710855,0.33114724951209956,-0.00012900656792924143
OBI,立会日,39,7800,68,0.2781474559039237,0.21555029840642945,0.32899798770321576,-0.0001233597979271411
OBI,立会日,40,8000,68,0.27617095059138497,0.21390420755349213,0.32697341462006846,0.000049922323087693264
OBI,立会日,41,8200,68,0.27408761004684973,0.2122482171782576,0.32452907059569835,-0.00031827339235923754
OBI,立会日,42,8400,68,0.27217422897693266,0.2106616162390109,0.32224649862220395,0.000020145881311157896
OBI,立会日,43,8600,68,0.270313895943733,0.2091997881691526,0.320090591781053,0.0003123945202668968
OBI,立会日,44,8800,68,0.26858160489958294,0.20768898915487122,0.3179738962355206,-0.000030777314945222686
OBI,立会日,45,9000,68,0.26709965937880653,0.20666286286664787,0.3162372436850043,0.00004954498132547975
OBI,立会日,46,9200,68,0.26538313890502335,0.2050371644948311,0.31447409766157985,-0.0002765082517012852
OBI,立会日,47,9400,68,0.2636349249002264,0.20340901696811134,0.3126063876288024,0.00014455726069821968
OBI,立会日,48,9600,68,0.2622085972768328,0.2021381823474156,0.3107342092627691,-0.0001924427988152152
OBI,立会日,49,9800,68,0.2609314338158939,0.20105056870151403,0.30923168139423524,0.00010560698298186823
OBI,立会日,50,10000,68,0.2596684907400918,0.2000121643055659,0.30790441134754243,0.00009223268439306836
