feat,k,side,s_dec,h,n,n_fill,sum_edge,sum_as,sum_pnl,sum_wait
obi,1,1,7,60.0,389890.0,106148.0,822268.4335024375,-939861.0565501123,-126933.6470476759,2329987.546999999
obi,1,1,8,0.1,357865.0,647.0,6344.005873386062,-2964.6807898897423,3322.3890834963195,30.092
obi,1,1,8,0.5,357865.0,2237.0,20557.870776650198,-10271.295615240802,10089.719161409404,519.9219999999999
obi,1,1,8,1.0,357865.0,4380.0,38910.81036851692,-22528.455583000537,15996.914785516366,2119.139
obi,1,1,8,3.0,357865.0,12343.0,103839.45822137613,-74374.75214101643,28378.52208035972,17385.652
obi,1,1,8,5.0,357865.0,18830.0,154647.10288693375,-124993.80516154748,27996.257725386284,42822.408999999985
obi,1,1,8,10.0,357865.0,32076.0,254788.89011507464,-242131.07269025705,9835.129424817495,139936.3440000001
obi,1,1,8,30.0,357865.0,68763.0,534992.3429267593,-612996.5312487736,-84055.33232201527,841131.472
obi,1,1,8,60.0,357865.0,100262.0,777763.8259696945,-995415.9897630238,-226475.21979332928,2221056.864000001
obi,1,1,9,0.1,399969.0,366.0,3477.3699154833625,-2056.716503049061,1388.4454124343022,18.997
obi,1,1,9,0.5,399969.0,1582.0,13770.248596156238,-9457.166323146224,4173.866273010007,385.111
obi,1,1,9,1.0,399969.0,3517.0,27637.391957664055,-20738.77822987056,6589.117727793491,1824.7199999999998
obi,1,1,9,3.0,399969.0,10874.0,77923.83981372812,-74158.41042995712,2808.5173837710004,16122.19
obi,1,1,9,5.0,399969.0,17097.0,117288.82227159626,-125932.56284893569,-10148.27657733944,40619.92400000001
obi,1,1,9,10.0,399969.0,30263.0,201986.88148384524,-254455.5898646604,-55131.85238081457,137401.79299999998
obi,1,1,9,30.0,399969.0,66262.0,437253.9001068195,-648555.8464306723,-217133.00232385268,828809.7670000005
obi,1,1,9,60.0,399969.0,98519.0,643876.3860494002,-1074447.654746343,-439240.940696945,2237105.7159999995
obi,1,-1,0,0.1,376208.0,400.0,3186.545782146185,1538.9624272204305,1612.3833549257545,18.264
obi,1,-1,0,0.5,376208.0,1236.0,8985.957226295186,6204.307533891086,2672.8816924041034,274.18199999999996
obi,1,-1,0,1.0,376208.0,2539.0,17242.005248270747,13543.272638220471,3475.3006100502716,1249.2179999999996
obi,1,-1,0,3.0,376208.0,8360.0,52512.00289979654,48459.57024147606,3316.7526583205004,12396.108999999997
