feat,side,h,s_dec,q_dec,n,n_fill,sum_as,sum_as2,sum_hs,sum_hs_post,sum_imp,sum_edge,sum_sprT,sum_wait
ai_net_10s,-1,10.0,0,3,53422.0,23926.0,24609.305486383368,2630040.601328306,14755.604060951204,26999.658759933318,11623.026310883784,-42964.38103193071,43255.07008061699,81497.15099999998
ai_net_10s,-1,30.0,0,3,53422.0,34839.0,38249.39437652875,10533870.303598767,22914.88675111141,39973.93868038217,16180.155037655975,-88916.47491927234,43255.07008061699,278448.855
ai_net_10s,-1,60.0,0,3,53422.0,40266.0,40425.048806938656,23710868.565877885,27109.464485511842,46487.09547748221,18366.712317501926,-112822.20524485987,43255.07008061699,509407.58599999995
ai_net_10s,-1,0.1,0,4,52504.0,820.0,732.792530418858,2745.9047161178023,427.1140570631458,985.766960434099,531.0726461712205,417.992815063223,41368.21091429713,40.45600000000001
ai_net_10s,-1,0.5,0,4,52504.0,2883.0,3449.994768511641,21501.736404212075,1350.4679421395274,3316.205320815452,1906.7625453495668,983.2006732799883,41368.21091429713,630.4739999999997
ai_net_10s,-1,1.0,0,4,52504.0,4819.0,5966.503845486332,57081.4631736084,2310.7472176356196,5507.903081692545,3105.438462900907,704.5952089353461,41368.21091429713,2049.1219999999994
ai_net_10s,-1,3.0,0,4,52504.0,9605.0,10911.860171967079,282872.73545879545,5057.2462265330905,10538.444518554548,5297.623646859396,-6097.22541610827,41368.21091429713,11148.219
ai_net_10s,-1,5.0,0,4,52504.0,13257.0,14459.661065639973,617093.8323235642,7283.060737619672,14352.952855610172,6825.1770605153915,-15790.244339943221,41368.21091429713,25439.773999999994
ai_net_10s,-1,10.0,0,4,52504.0,19816.0,21400.24029401971,2551651.021502669,11555.030799173384,21609.1585082996,9673.207088896497,-40871.51277003964,41368.21091429713,73025.76699999999
ai_net_10s,-1,30.0,0,4,52504.0,31244.0,39147.59541587161,9994426.029525908,19723.204501794502,34702.8673652796,14302.688729715053,-96745.6210122228,41368.21091429713,280656.256
ai_net_10s,-1,60.0,0,4,52504.0,37345.0,49186.33038745173,22006667.37464749,24280.404174428444,41860.19500675037,16817.384670869767,-128622.50089086528,41368.21091429713,540881.0139999999
ai_net_10s,-1,0.1,0,5,50215.0,623.0,623.4915556296187,2019.9527194388713,297.007409487744,770.4852378924146,462.54233494332306,293.5062279260331,38378.532870091025,30.14599999999999
ai_net_10s,-1,0.5,0,5,50215.0,2057.0,2661.3044400134213,15017.56768046485,889.7084013996442,2384.360626228201,1452.3246769735777,715.6889144677303,38378.532870091025,440.9170000000001
ai_net_10s,-1,1.0,0,5,50215.0,3533.0,4975.059087674743,41904.47526930806,1584.9706620696645,4082.1230715215875,2424.2355159186473,587.919999679178,38378.532870091025,1523.9450000000008
ai_net_10s,-1,3.0,0,5,50215.0,7232.0,9022.555268637529,201069.06016010165,3616.412194360105,7969.817206696297,4199.8805691498355,-4466.260762416795,38378.532870091025,8636.471000000001
ai_net_10s,-1,5.0,0,5,50215.0,10193.0,12230.37925891744,452216.7023869627,5398.591330188821,11110.275392344844,5477.303093436264,-12504.068044267591,38378.532870091025,20321.056999999997
ai_net_10s,-1,10.0,0,5,50215.0,15925.0,19449.584081618534,1710722.9810543777,8937.150359106341,17198.475340244455,7841.1566358038635,-35669.64711364793,38378.532870091025,62207.44899999998
ai_net_10s,-1,30.0,0,5,50215.0,27086.0,35636.01529269187,7286317.168163063,16499.934326393486,29689.7212534846,12462.006423099503,-93490.19375802742,38378.532870091025,266063.60300000006
ai_net_10s,-1,60.0,0,5,50215.0,33472.0,46225.177440408166,16503136.560537439,21055.545746751155,37168.223353768146,15270.075724264165,-129142.44765805616,38378.532870091025,538806.907
ai_net_10s,-1,0.1,0,6,49205.0,482.0,419.551917453872,1137.830160537917,234.28249324478543,566.0973960853388,323.8978012770586,230.70471826298285,36499.425992475124,22.941000000000003
ai_net_10s,-1,0.5,0,6,49205.0,1623.0,1902.1787949685238,11286.559548304129,699.9562902969177,1866.0234943200028,1132.3164510369013,534.5096128000002,36499.425992475124,357.4169999999999
ai_net_10s,-1,1.0,0,6,49205.0,2709.0,3444.035466484805,30392.1809115831,1176.1804243142726,3042.5563315950467,1819.1265799064483,431.6746640159047,36499.425992475124,1158.7859999999998
ai_net_10s,-1,3.0,0,6,49205.0,5625.0,7638.2777122404395,399876.23297592317,2762.754653303797,6179.236291394312,3313.1833674771597,-3471.9617265565353,36499.425992475124,6773.167000000001
ai_net_10s,-1,5.0,0,6,49205.0,8099.0,10013.281446132778,336674.88681354735,4147.261532023188,8732.371868606127,4431.8893637827405,-10010.573787672321,36499.425992475124,16527.549
ai_net_10s,-1,10.0,0,6,49205.0,13047.0,16618.63531360192,1044002.4748187413,7098.964357538979,14000.232425945436,6660.652254895194,-28805.874762720803,36499.425992475124,53016.127
ai_net_10s,-1,30.0,0,6,49205.0,23826.0,29117.736116816206,5525222.2534294855,13994.52191551084,25639.518321872056,11159.41281282755,-86084.93916878873,36499.425992475124,251616.39200000005
ai_net_10s,-1,60.0,0,6,49205.0,30536.0,36352.78215212918,13743554.931843488,18479.79622573709,33231.74387416735,14184.489045292576,-127380.08910804088,36499.425992475124,540255.071
ai_net_10s,-1,0.1,0,7,47104.0,350.0,294.4164296446341,986.1629893644267,152.55758489221472,392.4244767555037,233.49928037397527,151.14140757009858,33596.52679345421,16.593000000000004
ai_net_10s,-1,0.5,0,7,47104.0,1213.0,1451.6359073580863,9516.61850561076,511.33599703099213,1353.1692208589475,830.8566331650305,339.33790900132664,33596.52679345421,267.25999999999993
ai_net_10s,-1,1.0,0,7,47104.0,2066.0,2590.909060741562,24863.104973077185,907.0381068131968,2369.141613996676,1435.061820799936,326.15486384767047,33596.52679345421,888.617
ai_net_10s,-1,3.0,0,7,47104.0,4354.0,5390.712004748295,119011.89835774172,2086.800302738302,4894.713528412087,2744.671788538817,-2245.470923984133,33596.52679345421,5288.261
ai_net_10s,-1,5.0,0,7,47104.0,6265.0,7559.867098983024,228231.30585248664,3190.7869423226293,6912.535173644775,3639.758792405803,-6894.677412358396,33596.52679345421,12878.04
ai_net_10s,-1,10.0,0,7,47104.0,10388.0,13021.968327235028,720346.0598809724,5512.004285071585,11201.719630175034,5506.582670988316,-21985.354833860576,33596.52679345421,43255.731000000014
ai_net_10s,-1,30.0,0,7,47104.0,20127.0,27711.46380544335,4223016.038179881,11501.770155431443,21507.490006655582,9660.461473781366,-74028.86343742412,33596.52679345421,223665.27800000002
ai_net_10s,-1,60.0,0,7,47104.0,26692.0,35652.21044055096,10581131.783403873,15597.32626633591,28638.248952030444,12614.60554251281,-116968.72825134314,33596.52679345421,506866.68700000027
ai_net_10s,-1,0.1,0,8,43497.0,250.0,242.64408355621288,769.664302729119,128.15335841403308,312.35231443582353,182.3559756005508,128.15335841403177,29579.113169552147,11.665000000000001
ai_net_10s,-1,0.5,0,8,43497.0,900.0,973.2137169300985,4897.2662442818855,387.21374816109915,1037.5131246888304,643.9181441574931,324.35484530333565,29579.113169552147,199.85600000000008
ai_net_10s,-1,1.0,0,8,43497.0,1567.0,1928.8799213643733,12863.594624493364,685.1225922103702,1795.8192974159183,1098.086693663118,273.12939735415466,29579.113169552147,699.9830000000001
ai_net_10s,-1,3.0,0,8,43497.0,3317.0,3848.0589145945173,58253.10302319211,1544.8909640146076,3605.4775317695935,2007.7516896503168,-1434.7392321381453,29579.113169552147,4032.8179999999998
ai_net_10s,-1,5.0,0,8,43497.0,4811.0,5788.806689501533,141135.76756079044,2363.8495979443655,5098.820272447136,2658.5116739560744,-4590.688003369157,29579.113169552147,9890.798000000003
ai_net_10s,-1,10.0,0,8,43497.0,7909.0,9624.736168336558,464101.9459000095,4045.2344108545253,8215.851819640513,4047.0968642078647,-14409.041485109654,29579.113169552147,32802.087999999996
ai_net_10s,-1,30.0,0,8,43497.0,16077.0,23452.550840187992,2855022.229885863,8658.181757708137,16462.434795052697,7559.045595774873,-54766.03304139052,29579.113169552147,186138.15500000003
ai_net_10s,-1,60.0,0,8,43497.0,22360.0,30375.002234681127,7535744.642514959,12424.000259561419,23072.447641716808,10326.056959850994,-95892.1481781511,29579.113169552147,456979.678
ai_net_10s,-1,0.1,0,9,95792.0,855.0,613.0928792486411,1293.1964193719264,451.35563711870145,974.5378175368709,504.1613636195596,444.28820446374135,65774.2686597735,38.60399999999999
ai_net_10s,-1,0.5,0,9,95792.0,2251.0,2384.6511241179282,10732.880229703294,1088.5194553790795,2686.9839743844773,1559.344555678465,930.0628644756428,65774.2686597735,446.656
ai_net_10s,-1,1.0,0,9,95792.0,3636.0,4478.26171904454,71869.00740420626,1707.512609421853,4268.733635681919,2507.038017506267,1060.5544953852566,65774.2686597735,1466.7399999999998
ai_net_10s,-1,3.0,0,9,95792.0,7472.0,8742.639826775465,155223.21330049494,3644.742633698471,8322.119950700919,4585.89502602887,-1183.2353291432817,65774.2686597735,8804.952000000001
ai_net_10s,-1,5.0,0,9,95792.0,10674.0,12397.081851431989,290039.3936936477,5478.347558534154,11669.237207451903,6068.474711190428,-5811.54822399585,65774.2686597735,21382.179999999997
ai_net_10s,-1,10.0,0,9,95792.0,17084.0,19138.971516802994,755882.1351869158,9182.524472911678,18258.175523300248,8877.459441818626,-20264.602160512935,65774.2686597735,68577.979
ai_net_10s,-1,30.0,0,9,95792.0,32820.0,35988.92969412589,3680677.8920323253,18346.4858440031,34206.36208432161,15521.713345456164,-80937.02275664653,65774.2686597735,363220.0309999999
ai_net_10s,-1,60.0,0,9,95792.0,45420.0,53416.42086795424,10651808.722559506,25748.775908693053,47137.167760151184,20888.629508685728,-145994.41934106874,65774.2686597735,909861.4580000004
ai_net_10s,-1,0.1,1,0,24967.0,2830.0,2402.740674630023,6941.365467522485,1736.0951987365106,3641.6681242696836,1850.2794705641572,1708.7652034112386,18601.19152708883,125.53400000000002
ai_net_10s,-1,0.5,1,0,24967.0,6607.0,8324.934865912275,49383.32603108528,3592.6877304549985,8463.068058713297,4788.224855061737,2939.5485893674945,18601.19152708883,1147.5329999999997
ai_net_10s,-1,1.0,1,0,24967.0,9119.0,12288.782125511547,113150.11779636733,4942.194202221271,11346.943249113976,6291.108020417549,2885.514642929312,18601.19152708883,2960.964
ai_net_10s,-1,3.0,1,0,24967.0,13250.0,17314.121939484714,417705.86458810297,7451.790313847231,15940.877569116272,8295.960536478993,-236.62902216471804,18601.19152708883,10369.524
ai_net_10s,-1,5.0,1,0,24967.0,15367.0,20830.57812196356,778899.3197485402,8902.660632633568,18321.594468784744,9199.658651290321,-3612.593586308704,18601.19152708883,18481.599999999995
ai_net_10s,-1,10.0,1,0,24967.0,17982.0,24874.142532193448,1737766.2062517225,10850.13886657762,21337.450718438704,10246.559189126741,-8550.440642858017,18601.19152708883,36958.028999999995
ai_net_10s,-1,30.0,1,0,24967.0,20984.0,33082.43774336509,5961742.975825711,13238.240844594331,24983.25303210383,11465.822374756406,-14567.255713918155,18601.19152708883,88449.775
ai_net_10s,-1,60.0,1,0,24967.0,22179.0,34074.79393919098,12160611.361448247,14206.074282602165,26405.672316756307,11911.115136475066,-17207.202556123608,18601.19152708883,138985.923
ai_net_10s,-1,0.1,1,1,30235.0,1584.0,1269.5926779981426,3448.74904610509,921.6579792438591,1925.4654050551626,981.1667489512245,915.1261719745186,23177.713211244325,73.22699999999999
ai_net_10s,-1,0.5,1,1,30235.0,4524.0,5086.192816822037,27333.764730366627,2344.521206057787,5278.349355405587,2876.6262958405405,1753.2773115132363,23177.713211244325,903.3689999999998
ai_net_10s,-1,1.0,1,1,30235.0,6951.0,8260.263312698205,82943.24414425048,3602.3407911892464,7963.828523265283,4269.067134566007,1552.0050359918457,23177.713211244325,2684.462
ai_net_10s,-1,3.0,1,1,30235.0,11748.0,13335.856830781728,297377.3126715602,6582.566853112638,13072.26227274598,6319.651272091527,-2913.966391742006,23177.713211244325,11498.987
ai_net_10s,-1,5.0,1,1,30235.0,14468.0,16322.418545765471,580312.8100178456,8381.733103004892,16025.230142274906,7435.796486895218,-7794.588699351833,23177.713211244325,22033.342
ai_net_10s,-1,10.0,1,1,30235.0,18205.0,20169.61001298214,1448501.4981748308,11022.83398174641,20195.824660640195,8922.90881920961,-16752.276184161306,23177.713211244325,48746.049
ai_net_10s,-1,30.0,1,1,30235.0,23297.0,26051.893928914997,5485244.218565199,14702.135378031146,25824.643159940286,10815.737775797079,-30615.652127671987,23177.713211244325,138691.11199999994
ai_net_10s,-1,60.0,1,1,30235.0,25258.0,32007.918905319286,11841831.836282313,16255.782017706506,28179.142198049918,11569.446113871418,-35360.30699965307,23177.713211244325,221965.738
ai_net_10s,-1,0.1,1,2,35098.0,1163.0,899.0231220792734,2486.918907562818,700.1939733972782,1428.7924453884727,714.0366138471693,695.9664741379993,26460.013071770572,55.78700000000002
ai_net_10s,-1,0.5,1,2,35098.0,3514.0,3706.5734877824593,19439.00602065602,1789.480634493696,4039.686165673741,2214.4844601129475,1413.104525956704,26460.013071770572,711.6
ai_net_10s,-1,1.0,1,2,35098.0,5623.0,6237.527319136122,50202.08297259648,2827.0863158872735,6192.75605646668,3311.7971761207377,1147.8580537423727,26460.013071770572,2250.688
ai_net_10s,-1,3.0,1,2,35098.0,10328.0,11181.56863109362,239682.25536596414,5585.651841625146,11088.639507839942,5384.504439064834,-3520.485502561925,26460.013071770572,11088.699999999999
ai_net_10s,-1,5.0,1,2,35098.0,13413.0,14806.442888222195,498455.21298980754,7561.512245393608,14339.086873252561,6607.554748710857,-9487.53378976317,26460.013071770572,23083.926999999996
ai_net_10s,-1,10.0,1,2,35098.0,17949.0,19674.215116822874,1335359.6875190448,10576.429529391613,19282.604580265448,8493.5474073696,-20664.254036964805,26460.013071770572,55533.63
ai_net_10s,-1,30.0,1,2,35098.0,24775.0,30905.009253435288,5047243.902760312,15401.071101801424,26782.243390457814,11054.655195759107,-40592.48559643016,26460.013071770572,177286.21400000004
ai_net_10s,-1,60.0,1,2,35098.0,27752.0,39473.52798337882,11357940.832957933,17545.54106663681,30142.741867836077,12233.894474513134,-49318.4749003397,26460.013071770572,305381.78300000005
ai_net_10s,-1,0.1,1,3,38559.0,895.0,684.6127503800485,1829.1187824144777,469.33986591675256,1045.5512919483535,558.2365097133047,472.01360592129635,28605.86440092608,42.29300000000001
ai_net_10s,-1,0.5,1,3,38559.0,2717.0,2806.887734429723,12880.419300509779,1206.0635892770158,2909.9577299334137,1677.3959224649013,926.6755528011599,28605.86440092608,559.946
ai_net_10s,-1,1.0,1,3,38559.0,4536.0,5069.110148678826,38328.57626211703,2075.6691100877047,4774.646437084152,2665.1162353211707,759.4922882760172,28605.86440092608,1896.575
ai_net_10s,-1,3.0,1,3,38559.0,8884.0,9281.346720117323,181967.0368988562,4455.447430390533,9063.94326174924,4481.184101474857,-3705.909030896336,28605.86440092608,10138.859000000004
ai_net_10s,-1,5.0,1,3,38559.0,11977.0,11803.200849435509,389501.30714131444,6305.269443129242,12158.143962958156,5672.337913718594,-10067.855062194632,28605.86440092608,22254.005999999994
ai_net_10s,-1,10.0,1,3,38559.0,17078.0,16885.52350333038,1076183.9383239117,9502.89928793875,17477.827998403183,7745.205714905891,-23780.27627555305,28605.86440092608,59350.07399999998
ai_net_10s,-1,30.0,1,3,38559.0,25455.0,35463.39667372264,4884760.3983555855,15186.312695677734,26399.699949650643,10832.216783557267,-52142.260325086885,28605.86440092608,208438.91300000003
ai_net_10s,-1,60.0,1,3,38559.0,29159.0,41748.80974921127,11169980.294087706,17800.66919212536,30415.60331863145,12191.472190918164,-65390.21533055615,28605.86440092608,366783.58100000006
ai_net_10s,-1,0.1,1,4,42050.0,730.0,593.0334912102595,1536.030731748856,377.6768063192981,852.073648665588,467.27972340042106,371.911062475598,30995.235081718456,34.502
ai_net_10s,-1,0.5,1,4,42050.0,2263.0,2376.2099296206497,11922.179881450256,971.7348668329272,2489.5548779925334,1498.6398987277464,711.7309696497699,30995.235081718456,482.8410000000001
ai_net_10s,-1,1.0,1,4,42050.0,3677.0,3994.801581496333,28041.092916177236,1556.3190477374565,3914.46533935367,2323.602251074956,619.5420099353732,30995.235081718456,1520.2159999999997
ai_net_10s,-1,3.0,1,4,42050.0,7589.0,7981.462399906203,150162.0664976288,3575.1571288267564,7850.257421525455,4190.380081279283,-3344.7915255389025,30995.235081718456,8953.223
ai_net_10s,-1,5.0,1,4,42050.0,10458.0,10466.658214097095,339358.0998829865,5191.270280686334,10680.250091976159,5361.548910057248,-9216.698740507905,30995.235081718456,20179.534
ai_net_10s,-1,10.0,1,4,42050.0,15567.0,16906.99793427809,1009176.9631594829,8366.80714553859,15950.14282854627,7417.600608317949,-24130.020953876134,30995.235081718456,57391.464
ai_net_10s,-1,30.0,1,4,42050.0,24774.0,34410.70731560428,4589397.859326508,14567.312369548252,25918.407196878525,11052.755508859902,-59622.808536687575,30995.235081718456,223395.46200000006
ai_net_10s,-1,60.0,1,4,42050.0,29744.0,41752.11471293202,10698383.144471863,18086.816907340246,31436.42063303845,12992.562718715168,-81016.47172455373,30995.235081718456,437780.255
ai_net_10s,-1,0.1,1,5,44237.0,586.0,421.1147438427922,860.7491446085,294.3781915758362,642.1467393976696,341.079726660669,289.41941737098966,32535.862083549848,27.27500000000001
ai_net_10s,-1,0.5,1,5,44237.0,1847.0,1901.219980705218,9386.868386184726,766.8394173217188,1988.2528741058081,1199.3510394757218,648.5597348736923,32535.862083549848,390.0679999999999
ai_net_10s,-1,1.0,1,5,44237.0,3006.0,3402.3424262801686,25377.31055836394,1259.047816585492,3166.4708192248213,1868.6253855721284,605.6476998541034,32535.862083549848,1246.5420000000001
ai_net_10s,-1,3.0,1,5,44237.0,6110.0,6992.6793812708975,110740.348417238,2851.7461325423938,6219.327779255991,3297.4902437036635,-2506.7030296313565,32535.862083549848,7156.793999999997
ai_net_10s,-1,5.0,1,5,44237.0,8599.0,9899.69021415344,248901.86041170635,4237.508018950332,8657.103190192178,4319.278052761548,-7963.893958568441,32535.862083549848,16956.152000000002
ai_net_10s,-1,10.0,1,5,44237.0,13447.0,13234.517676293455,752988.9447591858,7091.39096957944,13536.845551088705,6238.75588166419,-22496.977915687356,32535.862083549848,52442.070999999996
ai_net_10s,-1,30.0,1,5,44237.0,23365.0,28282.033778642526,4115497.4746473157,13401.183731582521,23947.040275882093,10228.446088781388,-63816.07816129023,32535.862083549848,233825.25499999998
ai_net_10s,-1,60.0,1,5,44237.0,29146.0,43705.3346673255,9669717.104496203,17419.46439720037,30278.04021659057,12449.670522127359,-89963.52521882897,32535.862083549848,481295.11300000007
