dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,spread_bp_day,bp_end,bp_post30,reversal,mae,mfe,bp_5m,bp_15m,bp_30m
2026-06-05,1780688225324542551,1905225,B,443.7,15,false,false,0xbf740cfaa6c1e9cb1b8c882df405040431480192,4.893724613803752,49.45440339521934,-153.24649956938163,-202.70090296460097,-60.108852959717126,59.664917561197406,-60.108852959717126,49.45440339521934,-169.05059975672265
2026-06-05,1780689264625348046,1905305,B,266.5,5,false,false,0x0ce048fe42c170e41740ee392e187f19515f339d,4.893724613803752,-36.89348007752113,-123.5709332716961,-86.67745319417497,-37.24907988549631,0.0,-36.89348007752113,-134.4167274149688,-155.8416158455278
2026-06-05,1780690927964270278,1905400,B,250.0,30,true,false,0x920abbd8a5f5d39e87ed802d73e5aa902dc71d89,4.893724613803752,-3.4255837014340873,185.52240151446853,188.9479852159026,-68.06093933110935,27.675110429998817,-19.381591994952487,-53.72757594879651,-3.4255837014340873
2026-06-05,1780691296727437894,1905418,B,2000.0,30,false,false,0x668cec05549105e5b05bcc779a43186735d7ea2e,4.893724613803752,5.053558697987182,193.2083780783844,188.15481938039724,-57.2135038307775,31.404257623202092,-17.687455442954025,-33.02861577612725,5.053558697987182
2026-06-05,1780692358812157849,1905466,B,38.0,30,false,false,0x747ccf6d082c7db449aa9db49e6001089627c27c,4.893724613803752,203.51626862698868,240.0912564051505,36.57498777816181,-9.59640768436798,203.51626862698868,26.888047945825555,49.79268138115778,203.51626862698868
2026-06-05,1780694375154171986,1905612,B,26.7,60,true,false,0x646e9025adc995ec5e991752241756d095bf9396,4.893724613803752,104.6756922748271,30.708430131645148,-73.96726214318196,-21.451396120948374,225.5511940683763,52.51586602223357,61.77290003293257,63.197059111501645
2026-06-05,1780695435387954027,1905682,B,1778.3,90,false,false,0xa84c6fd42d4e5c2e9ffbdf452041a3485b170885,4.893724613803752,-11.106865820175171,-389.539998045193,-378.4331322250178,-29.14441591214012,205.07717050371798,10.307171481120925,33.14288760740247,191.3935118132626
2026-06-05,1780695453059954976,1905690,B,1776.5,90,true,false,0xa84c6fd42d4e5c2e9ffbdf452041a3485b170885,4.893724613803752,-18.83088620637463,-307.8672244872571,-289.03633828088243,-33.753475275578595,211.31452021211584,4.44124674678692,39.260621241594684,162.46080599745972
2026-06-05,1780702810182422213,1906037,B,1000.0,210,true,false,0x261af68f656dc79e88bd748564c74304baab714a,4.893724613803752,NaN,NaN,NaN,-48.79914055245016,119.90385840965789,-40.969427702615135,119.90385840965789,NaN
2026-06-05,1780703175976233239,1906055,B,23.3,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.893724613803752,NaN,NaN,NaN,0.0,164.76031123423775,96.64353439211348,NaN,NaN
2026-06-06,1780710764795849466,1906318,B,461.8,30,true,false,0x261af68f656dc79e88bd748564c74304baab714a,4.849442763104905,136.54283196512074,-13.542971105238166,-150.0858030703589,-1.3914011409499327,136.54283196512074,51.20356198692111,90.53383423774486,136.54283196512074
2026-06-06,1780713456214444620,1906410,A,1112.9,150,false,false,0x45645120f8a8c4e8ecaba24172c0cfd60e383f9e,4.849442763104905,-44.56294398070604,-44.56294398070604,0.0,-356.9746189067491,-0.0,-21.29223116202894,-145.08865482090184,-174.10638578508218
2026-06-06,1780716639551151111,1906535,B,191.6,30,false,false,0x45645120f8a8c4e8ecaba24172c0cfd60e383f9e,4.849442763104905,57.0929484232785,-181.39192792130277,-238.48487634458127,0.0,106.7389905304772,38.1539027305311,97.26946768410238,57.0929484232785
2026-06-06,1780719709243598338,1906654,A,229.9,30,false,true,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.849442763104905,81.92690598354035,0.18556490596455255,-81.7413410775758,-0.0,140.65819872145724,79.7929095649419,93.33914770038643,81.92690598354035
2026-06-06,1780720000569312830,1906663,B,300.0,30,true,false,0x261af68f656dc79e88bd748564c74304baab714a,4.849442763104905,9.636254771347996,193.56709827108577,183.93084349973776,-58.378863857495574,51.82995284784164,-18.61761844173415,-10.6653693585812,9.636254771347996
2026-06-06,1780720719214745965,1906713,A,593.2,30,true,true,0xbae5e1fd212efdfae8a9ff44d5667c95f10f7902,4.849442763104905,-22.703605370058,-301.9016614911196,-279.19805612106165,-41.74836524659664,1.5010648178570563,-25.705735005769892,-18.10659436537687,-22.703605370058
2026-06-06,1780729644543315274,1907058,B,5514.9,720,false,false,0x13d92e015d4a8a99ab8490fef42fe83e754116e1,4.849442763104905,97.12395479187785,97.12395479187785,0.0,-64.04484057704552,172.4708260589902,-1.562069282367018,23.06349352200643,27.47404208398363
2026-06-06,1780734149935179869,1907188,B,18.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.849442763104905,115.71293655960213,72.43519800482545,-43.277738554776676,0.0,152.75574667852564,66.1085794449101,114.24589457469602,115.71293655960213
2026-06-06,1780734546434171187,1907199,B,2187.0,390,false,false,0xe86351e0f69bd808def36e7bb2f9107443838bb8,4.849442763104905,-158.36054539335342,-158.36054539335342,0.0,-306.3517041268338,68.85636580285404,53.666123941458196,42.47810149264674,9.73266993514521
2026-06-06,1780734618520737593,1907203,B,909.1,780,false,false,0x13d92e015d4a8a99ab8490fef42fe83e754116e1,4.849442763104905,-221.50868306801797,-221.50868306801797,0.0,-366.7691751085389,12.753256150506154,-3.6179450072348907,-38.4406657018821,-75.34370477568774
2026-06-06,1780734880339669095,1907222,B,904.2,30,false,false,0xe86351e0f69bd808def36e7bb2f9107443838bb8,4.849442763104905,-71.16761918541603,-44.40063662012661,26.766982565289418,-85.72668740504996,1.3564349272932041,-26.85741156044252,-67.27917239383596,-71.16761918541603
2026-06-06,1780737396572102438,1907306,A,912.3,30,false,false,0xe86351e0f69bd808def36e7bb2f9107443838bb8,4.849442763104905,61.73902795028163,261.91490711947927,200.17587916919763,-0.0,99.54398339120374,32.54671223810735,-0.0,61.73902795028163
2026-06-06,1780740161001463356,1907375,B,200.0,390,false,false,0xdd14cee0b16ccde99e5fcf4956f7d611ab07d07a,4.849442763104905,201.127206670082,201.127206670082,0.0,-73.03553961525822,201.127206670082,-21.612557641249587,6.521030322792498,41.26880618566364
2026-06-06,1780749820605509631,1907601,A,300.0,15,false,true,0xb66d6ee35cb1d1c65423154dc6d5baf34da9c612,4.849442763104905,-87.90971240193457,-27.922142258811622,59.98757014312295,-92.41328373400304,12.06957116993701,-2.7922142258818283,-87.90971240193457,-10.268142637110955
2026-06-06,1780751596865590043,1907643,B,1800.5,720,false,false,0x13d92e015d4a8a99ab8490fef42fe83e754116e1,4.849442763104905,-77.96482140930317,-77.96482140930317,0.0,-89.2054242653162,49.90827668069464,-11.510377324558396,13.398798604364881,-6.384662422215248
2026-06-06,1780773774267529804,1908276,B,927.9,390,false,false,0x229bc918d0676abc7df598982ab0572a47c5d928,4.849442763104905,7.464498664484509,7.464498664484509,0.0,-41.909112983730125,18.526346082936573,1.1691383450407322,2.698011565478442,8.004100977581086
2026-06-06,1780776563272128057,1908417,A,179.9,120,true,false,0x685feceec46dd4e5c9b5b726f5d7550fd0eda526,4.849442763104905,50.37466154524273,50.37466154524273,0.0,-20.869502640172843,50.37466154524273,-0.5397285165553711,23.568145222953028,19.070407584983464
2026-06-07,1780794299158315506,1908892,A,5732.6,30,false,true,0x94a9c5eb450bf8a98fff1a32ffafcbeb25af2e18,4.124265925494821,-46.29212673595396,-26.56843849631718,19.723688239636775,-77.09350289100581,3.6925626384720633,-27.198876019958185,-28.910063584126622,-46.29212673595396
2026-06-07,1780810109288605635,1909339,A,259.2,20,false,false,0xb66d6ee35cb1d1c65423154dc6d5baf34da9c612,4.124265925494821,-40.0902250339219,-114.36727932754076,-74.27705429361886,-49.07748427229741,4.934181542637361,-1.8503180784890105,-49.07748427229741,-62.910814668617476
2026-06-07,1780812838994979106,1909403,B,110.0,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.124265925494821,23.24326206560423,-110.55783828957443,-133.80110035517868,-59.544536527614824,23.24326206560423,-5.484365206490649,-34.29904589456023,23.24326206560423
2026-06-07,1780823993212714711,1909841,B,15000.0,90,false,false,0xa2ce501d9c0c5e23d34272f84402cfb7835b3126,4.124265925494821,-73.62316815426983,60.87229917381309,134.49546732808292,-123.05461913329042,56.15622434542722,13.10020785663113,6.637438647358884,-67.33506838308645
2026-06-07,1780827149499522187,1909957,A,17.5,30,true,false,0x685feceec46dd4e5c9b5b726f5d7550fd0eda526,4.124265925494821,37.61017232137287,-88.57722827089631,-126.18740059226919,-0.0,59.57873092030663,38.75253736851825,15.641613722440217,37.61017232137287
2026-06-07,1780831075438788126,1910058,B,35.7,90,false,false,0x3a602d9118ef0a7d2ace212b348c5199ade33c31,4.124265925494821,127.4311958526142,131.6064159215058,4.175220068891605,-33.57572805399944,139.17400229636945,59.583869733133014,134.12894471312774,127.4311958526142
2026-06-07,1780832624619932197,1910125,B,180.5,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.124265925494821,4.812112775300914,4.812112775300914,0.0,-8.85085028314081,9.71015613587145,4.812112775300914,1.3748893643716897,4.812112775300914
2026-06-07,1780834712926598748,1910191,B,487.7,10,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.124265925494821,0.0,0.0,0.0,-0.1717785087917978,0.0,0.0,-0.08588925439534378,0.0
2026-06-07,1780834728045127053,1910193,B,487.7,10,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.124265925494821,0.0,0.0,0.0,-0.1717785087917978,0.0,0.0,-0.08588925439534378,0.0
2026-06-07,1780834746134009029,1910194,B,487.7,10,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.124265925494821,0.0,0.0,0.0,-0.1717785087917978,0.0,0.0,0.0,0.0
2026-06-07,1780834776046232577,1910198,B,487.7,10,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.124265925494821,0.0,0.0,0.0,-0.1717785087917978,0.0,-0.1717785087917978,0.0,0.0
2026-06-07,1780834922992454143,1910214,B,397.1,10,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.124265925494821,0.0,0.0,0.0,-3.8650164477926907,0.0,0.0,0.0,0.0
2026-06-07,1780835216799248748,1910227,B,31.1,30,false,false,0x3a602d9118ef0a7d2ace212b348c5199ade33c31,4.124265925494821,0.0,4.122684210978722,4.122684210978722,-4.29446271977052,0.0,0.0,0.0,0.0
2026-06-07,1780835240517159371,1910228,B,31.1,30,false,false,0x3a602d9118ef0a7d2ace212b348c5199ade33c31,4.124265925494821,0.0,4.122684210978722,4.122684210978722,-2.6625668862578777,0.0,0.0,0.0,0.0
2026-06-07,1780835623339549058,1910241,A,515.3,150,false,false,0xa41f6abca0cb06a105f12a682e1995efa0c1d50a,4.124265925494821,-4.208609612808001,-4.208609612808001,0.0,-4.208609612808001,-0.0,-0.08588999209857562,-0.08588999209857562,-0.08588999209857562
2026-06-07,1780835965409122440,1910254,A,343.5,150,false,false,0xa41f6abca0cb06a105f12a682e1995efa0c1d50a,4.124265925494821,-4.122684210978722,-4.122684210978722,0.0,-4.122684210978722,0.17177850879068757,-0.0,-0.0,-0.0
2026-06-07,1780838809972435566,1910333,B,22.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780838861075892895,1910334,B,19.4,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780838881140950666,1910336,B,19.4,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780839094903979645,1910340,B,24.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780848844892283016,1910846,B,19.1,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.124265925494821,0.0,-4.120985258891929,-4.120985258891929,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780851511858514340,1910915,B,11.0,5,false,false,0x8180902dad7f4c1953770ab40d3b6f03cc56012f,4.124265925494821,0.0,0.0,0.0,0.0,4.122684210978722,0.0,0.0,0.0
2026-06-07,1780855039964811792,1911032,B,15.0,5,false,false,0x8180902dad7f4c1953770ab40d3b6f03cc56012f,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780855692506063334,1911063,B,11.0,5,true,false,0x8180902dad7f4c1953770ab40d3b6f03cc56012f,4.124265925494821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-07,1780861869201947193,1911342,A,488.4,5,false,false,0xdc349d2bf75b977fb6e66967c5528a4152925fae,4.124265925494821,60.79991540881346,-4.934485888252738,-65.7344012970662,-0.0,74.98656233753675,60.79991540881346,31.281115898736942,13.569836192691698
2026-06-07,1780872928725447305,1911854,B,344.3,5,false,false,0xdc349d2bf75b977fb6e66967c5528a4152925fae,4.124265925494821,-7.232401157184487,-147.23102355696403,-139.99862239977955,-7.232401157184487,16.27290260366454,-7.232401157184487,-97.89571566331423,-139.4820223171245
2026-06-07,1780876110618373162,1911994,A,264.0,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.124265925494821,NaN,NaN,NaN,-16.282487964160985,86.95728707346473,86.95728707346473,NaN,NaN
2026-06-07,1780876113005901279,1911995,A,264.0,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.124265925494821,NaN,NaN,NaN,-16.107311663278168,87.57800603804155,87.57800603804155,NaN,NaN
2026-06-07,1780876114627690636,1911996,A,264.0,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.124265925494821,NaN,NaN,NaN,-16.01915256922437,88.98551234883145,88.98551234883145,NaN,NaN
2026-06-08,1780879416485907314,1912226,B,1662.8,30,false,false,0x3ab77725ac1ae06aff19d90a33c2a0fe126b7789,4.121705726697702,-219.04987962429234,-266.2676748838622,-47.21779525956984,-252.1108134685146,0.0,-129.5310433691632,-163.69400834152725,-219.04987962429234
2026-06-08,1780880888671555480,1912313,B,20.7,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.121705726697702,-173.64383988101028,98.92856216328295,272.5724020442932,-282.3441918383951,13.230830429180607,-51.972085542074666,-73.1587094319397,-173.64383988101028
2026-06-08,1780885099361170651,1912455,B,26.8,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,4.121705726697702,208.0511598402124,40.71870660243171,-167.33245323778067,-40.547259416735535,214.48042930375388,7.1150582063195245,99.35364410993186,208.0511598402124
2026-06-08,1780887822202464299,1912605,B,13.2,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,-19.916249616995785,-38.385592210533616,-18.46934259353783,-61.8765532972465,52.003540666598624,36.93868518707566,-45.62012732781784,-19.916249616995785
2026-06-08,1780891653676240828,1912702,B,11.9,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,-40.414765089176186,-116.87744564984558,-76.4626805606694,-68.92772435760031,21.234876572282513,-10.788687290754773,-59.08090659223042,-40.414765089176186
2026-06-08,1780894239581205392,1912776,B,13.0,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,-78.47514232812603,-205.74849884926306,-127.27335652113703,-119.91901572963704,24.39910709650661,-14.276073301147107,17.90998286871126,-78.47514232812603
2026-06-08,1780899547955954655,1912923,B,11.5,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,5.138427464008721,159.2912513842748,154.1528239202661,-9.745293466223437,80.08859357696574,30.830564784052328,35.52602436323493,5.138427464008721
2026-06-08,1780902701647679199,1913048,B,42.9,5,true,true,0xe1d39d2b30da977d470e0652239372b7ad4b7766,4.121705726697702,14.47834353794919,76.49100772759931,62.012664189650124,-13.170059483315066,14.47834353794919,14.47834353794919,76.40378879062214,86.085090794914
2026-06-08,1780903170010614267,1913058,B,236.3,270,false,false,0x229bc918d0676abc7df598982ab0572a47c5d928,4.121705726697702,103.917842135548,103.917842135548,0.0,0.0,206.8767108956826,68.87172423412969,53.353791432009245,104.70245671543088
2026-06-08,1780917092326728064,1913426,B,13.1,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,188.70820577977508,145.04864800334306,-43.659557776432024,0.0,209.77053150395218,66.3420624024691,97.04018896402377,188.70820577977508
2026-06-08,1780918248127385741,1913479,B,364.1,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.121705726697702,17.381812074901415,83.80216642875027,66.42035435384885,-0.5038206398522149,55.16836006381753,11.503904609959648,51.809555798134625,17.381812074901415
2026-06-08,1780921518119132470,1913677,B,272.3,30,false,false,0x229bc918d0676abc7df598982ab0572a47c5d928,4.121705726697702,34.288963971498276,129.879904994481,95.59094102298272,0.0,58.79302846820256,28.43475061051093,34.121700732612226,34.288963971498276
2026-06-08,1780922042694996438,1913722,B,250.2,720,false,false,0x9f08dac303c518a4c781bcc0d701b8732dbdb6a7,4.121705726697702,40.34846400733372,40.34846400733372,0.0,-152.72393814347197,193.65595431620085,1.3338335209023278,18.506940102538394,79.4464590888233
2026-06-08,1780922813302316210,1913770,B,723.4,5,true,false,0x82061bc04fa9c5eff307136eb87932f55393b303,4.121705726697702,-35.038659043052924,49.76987674049083,84.80853578354376,-35.038659043052924,6.658177490368455,-35.038659043052924,47.43951461886109,91.05057718076237
2026-06-08,1780924182621004565,1913826,B,417.3,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.121705726697702,-104.0148239654104,-148.89849701461898,-44.88367304920858,-150.79267037265808,51.88387893761748,8.400247066091548,-38.37759934115614,-104.0148239654104
2026-06-08,1780925244886760484,1913915,B,280.9,30,false,false,0xc47a350a67a33bf2d95a655dfe928a237cbc8bcc,4.121705726697702,-131.0202095993529,-84.9281408982594,46.09206870109351,-134.97802587422393,91.93677388501075,21.52062599460658,-89.13332069030777,-131.0202095993529
2026-06-08,1780926135995221285,1913998,B,83.1,210,false,false,0x7eea8c993c879573e206cce73355e70d497b1840,4.121705726697702,136.71306877207633,136.71306877207633,0.0,-184.16787866195827,251.81799293579888,81.03054228132179,-35.48722210679478,-61.16767089133668
2026-06-08,1780926430836668593,1914020,B,13.1,30,false,false,0xfdb49cc0911316aa7fde2e67954b0331a05b244d,4.121705726697702,-203.12061884576903,-4.700720777187639,198.4198980685814,-254.1687971102946,0.0,-58.9651816787351,-169.88569826320798,-203.12061884576903
2026-06-08,1780926997475262126,1914064,B,50000.0,60,false,false,0x5405450cae1b86581f017d1c35ad954d8703f802,4.121705726697702,100.08576400742709,177.77296685179468,77.68720284436759,-163.28467821844163,119.48674821186111,-105.74785381816443,-47.37836915160387,-10.824583461702675
